session,is_bot,prolific_id,id_in_session,id_in_group,multiplier,disclose,contribution,rt1,rt2,payoff,total,round_number,individual_share,total_contribution,group_id,disclosure_group
kg4owiqs,0,614782b3984210a92c787d6d,14,1,2.5,1,5,7530,17987,16.5,63.5,3,11.5,23.0,933
kg4owiqs,0,5e9c29a39c157d14227afac8,15,2,2.5,1,10,1949,4457,25.0,75.0,3,25.0,50.0,938
kg4owiqs,0,5ff1c44bfef4d15dbc331ace,16,2,1.5,1,10,2744,4953,17.5,45.5,3,17.5,35.0,934
kg4owiqs,0,6119272eab990f2cad815a38,17,1,1.5,1,3,3090,2650,16.75,49.0,3,9.75,19.5,945
kg4owiqs,0,60e43d16eb3536f1618652fb,18,2,1.5,0,3,2572,4384,16.75,46.25,3,9.75,19.5,941
kg4owiqs,0,612520bd6605794b27e6a0fd,19,2,1.5,1,7,4160,8102,17.0,43.75,3,14.0,28.0,931
kg4owiqs,0,6148afc156c049b69cde0d5e,20,2,1.5,1,10,2369,7364,16.25,52.75,3,16.25,32.5,935
kg4owiqs,1,60d09e0e759e1a77b2e69b38,21,2,1.5,1,10,1823,20671,15.0,42.5,3,15.0,30.0,943
kg4owiqs,0,60a3b749c2b5ed839a4421b7,22,1,1.5,1,10,2489,2750,9.75,39.75,3,9.75,19.5,941
kg4owiqs,0,5f97e6601f6d0e016087fc91,23,1,2.5,1,10,3264,4645,23.75,63.5,3,23.75,47.5,940
kg4owiqs,1,5da9b30a3624c200157bd9f0,24,2,1.5,0,5,2996,5248,16.25,50.25,3,11.25,22.5,944
kg4owiqs,0,5ea936e503a71a000af12d7b,25,1,2.5,1,10,2743,4445,25.0,65.5,3,25.0,50.0,938
kg4owiqs,0,603e3568d8a95be3fe743071,26,2,1.5,1,8,3611,7560,20.5,56.0,3,18.5,37.0,932
kg4owiqs,0,6140ef8d27499e70e8740918,27,1,1.5,1,10,1637,1841,12.75,33.75,3,12.75,25.5,942
kg4owiqs,0,5fb291cdd0a22f8b1fe4dca2,28,1,2.5,1,9,7281,12215,24.75,61.75,3,23.75,47.5,939
kg4owiqs,0,615c52cd7405beacc21518af,29,1,2.5,0,10,2402,3905,25.0,71.25,3,25.0,50.0,937
