session,is_bot,prolific_id,id_in_session,id_in_group,multiplier,disclose,disclose_experimenter,contribution,rt1,rt2,payoff,total,round_number,individual_share,total_contribution,group_id
jwexunmb,0,5f6e4795536d16361a5119b5,5,2,1.5,-1,-1,-1,-1,-1,-1.0,0.0,22,-1.0,-1.0,934
jwexunmb,0,5f2448855226b0000a8129e1,6,1,2.5,1,1,10,1953,3413,16.25,371.5,22,16.25,32.5,921
jwexunmb,0,5d0aa9aa5047d20018b8490d,7,1,1.5,-1,-1,-1,-1,-1,-1.0,0.0,22,-1.0,-1.0,934
jwexunmb,0,602fb33786b077cdbad2d5bb,8,1,2.5,0,1,5,4214,3981,18.75,367.5,22,13.75,27.5,920
jwexunmb,0,5cb6d6608f7ee10016e5abd7,9,1,2.5,0,0,10,4545,4444,20.0,386.5,22,20.0,40.0,923
jwexunmb,0,5cd1bdedf2156c00013b0152,10,2,1.5,0,1,0,2415,3775,22.5,280.25,22,12.5,25.0,922
jwexunmb,0,5f89cbc45b38f5016101011c,11,1,1.5,0,1,5,4125,6362,13.25,274.25,22,8.25,16.5,933
jwexunmb,0,60147ed73045234d08a3a35d,12,2,2.5,0,1,2,3122,1854,19.25,386.0,22,11.25,22.5,925
jwexunmb,0,601d8755bc36890e34c83999,13,1,2.5,0,1,10,3786,12048,23.75,401.25,22,23.75,47.5,929
jwexunmb,0,5f5159f9e0375838294da699,14,2,1.5,1,1,6,1626,4006,12.25,322.0,22,8.25,16.5,933
jwexunmb,0,5ffc3db4e2e31f000895b073,15,2,1.5,0,1,9,1620,5073,15.25,291.0,22,14.25,28.5,932
jwexunmb,0,5f9c236b484eba05eef4145e,16,2,1.5,0,0,9,2832,3141,11.5,292.5,22,10.5,21.0,931
jwexunmb,0,5e2f448d3d8aa150310b677b,17,2,2.5,0,0,9,3771,3048,24.75,395.25,22,23.75,47.5,929
jwexunmb,0,606389edd44e23139eeecd82,18,1,1.5,0,0,10,2817,6065,14.25,263.0,22,14.25,28.5,932
jwexunmb,0,5c2fcd716ea6880001dc8e3d,19,2,2.5,1,1,10,1455,2304,25.0,386.5,22,25.0,50.0,927
jwexunmb,0,5ca52d313d3ff5001589059c,20,2,1.5,1,1,7,1534,3520,12.0,279.5,22,9.0,18.0,924
jwexunmb,0,605d06581b5591e8199036b5,21,1,2.5,0,0,6,2547,3504,24.0,369.0,22,20.0,40.0,926
jwexunmb,0,5e1b8f81651b723bf3ce7795,22,2,2.5,0,1,5,7254,4919,23.75,388.75,22,18.75,37.5,930
jwexunmb,0,5f131d8417ab1e03a958b349,23,2,1.5,1,1,5,3321,3240,21.25,289.25,22,16.25,32.5,921
jwexunmb,0,60a0dfc6f9936b0d30dfea15,24,1,2.5,0,0,7,2826,3133,14.25,357.25,22,11.25,22.5,925
jwexunmb,0,607b2df4eb8c8a82dd2ce8b8,25,1,1.5,0,1,5,4183,17295,15.5,270.0,22,10.5,21.0,931
jwexunmb,0,60a153e67025247950c7ee24,26,2,2.5,0,0,10,2074,6051,20.0,362.25,22,20.0,40.0,926
jwexunmb,0,5f0633361308dd16f7f4039c,27,2,1.5,0,1,5,2751,7525,18.75,282.0,22,13.75,27.5,919
jwexunmb,0,5e9dd814910d621387801b01,28,2,1.5,1,1,7,2340,4336,14.25,266.25,22,11.25,22.5,935
jwexunmb,0,5e19152c6b55081d6760e512,29,2,2.5,1,1,10,11119,4539,22.5,376.5,22,22.5,45.0,928
jwexunmb,0,5dc4bc30569be3387eb6b52f,30,2,1.5,1,1,8,2395,3108,14.0,273.0,22,12.0,24.0,936
jwexunmb,0,603eafab982298f40bfe9120,31,1,2.5,1,1,3,1315,3702,16.0,368.0,22,9.0,18.0,924
jwexunmb,0,5f3bf76b70b2305d2e676bc8,32,2,1.5,1,1,10,1642,2604,13.75,231.25,22,13.75,27.5,920
jwexunmb,0,5e7d2f16e863ba0d96dc610f,33,1,2.5,1,1,10,1124,4301,12.5,398.25,22,12.5,25.0,922
jwexunmb,1,5f06eefaf3fc742667b4e79d,34,1,1.5,0,1,8,-1,-1,14.0,250.25,22,12.0,24.0,936
jwexunmb,0,607cbdea57addf71b2890592,35,1,2.5,1,1,8,2953,5222,24.5,379.5,22,22.5,45.0,928
jwexunmb,0,5c5cad3e4ee81200018eafe2,36,1,2.5,0,0,8,3661,10891,15.75,375.0,22,13.75,27.5,919
jwexunmb,0,5cc5af95ce735c0017908790,1,2,2.5,0,1,10,5655,3135,23.75,416.75,23,23.75,47.5,945
jwexunmb,1,6083f1a1c244e05d9105bae6,2,2,1.5,0,0,7,-1,-1,14.25,305.75,23,11.25,22.5,950
jwexunmb,0,60957475f7b6d2a2ec5c60a3,3,2,1.5,0,0,7,9215,21971,15.75,293.25,23,12.75,25.5,949
jwexunmb,0,5fae68d5b74c182cacbe5d6a,4,1,2.5,0,1,10,1834,2000,16.25,395.0,23,16.25,32.5,946
jwexunmb,1,5f6e4795536d16361a5119b5,5,2,1.5,1,1,7,-1,-1,12.0,300.0,23,9.0,18.0,940
jwexunmb,0,5f2448855226b0000a8129e1,6,1,2.5,1,1,10,1365,2559,22.5,394.0,23,22.5,45.0,948
jwexunmb,1,5d0aa9aa5047d20018b8490d,7,1,1.5,1,1,7,-1,-1,9.75,253.5,23,6.75,13.5,953
jwexunmb,0,602fb33786b077cdbad2d5bb,8,2,2.5,1,1,4,1875,4575,23.5,391.0,23,17.5,35.0,944
jwexunmb,0,5cb6d6608f7ee10016e5abd7,9,1,2.5,0,1,10,9403,5085,17.5,404.0,23,17.5,35.0,944
jwexunmb,0,5cd1bdedf2156c00013b0152,10,2,1.5,0,0,2,8035,4549,14.75,295.0,23,6.75,13.5,953
jwexunmb,0,5f89cbc45b38f5016101011c,11,2,1.5,0,1,6,4323,6453,17.25,291.5,23,13.25,26.5,942
jwexunmb,0,60147ed73045234d08a3a35d,12,1,2.5,0,1,10,1721,2965,20.0,406.0,23,20.0,40.0,943
jwexunmb,0,601d8755bc36890e34c83999,13,1,2.5,1,1,8,8929,9458,17.25,418.5,23,15.25,30.5,939
jwexunmb,0,5f5159f9e0375838294da699,14,1,1.5,0,0,0,1914,4948,17.5,339.5,23,7.5,15.0,951
jwexunmb,0,5ffc3db4e2e31f000895b073,15,1,1.5,1,1,10,2709,3238,12.75,303.75,23,12.75,25.5,949
jwexunmb,0,5f9c236b484eba05eef4145e,16,2,1.5,0,0,7,4938,5674,11.25,303.75,23,8.25,16.5,954
jwexunmb,0,5e2f448d3d8aa150310b677b,17,2,2.5,0,1,8,3085,4969,24.5,419.75,23,22.5,45.0,948
jwexunmb,0,606389edd44e23139eeecd82,18,2,1.5,0,0,10,4429,3462,7.5,270.5,23,7.5,15.0,951
jwexunmb,0,5c2fcd716ea6880001dc8e3d,19,1,2.5,0,1,10,1161,2450,20.0,406.5,23,20.0,40.0,941
jwexunmb,0,5ca52d313d3ff5001589059c,20,1,1.5,0,0,4,5371,3062,14.25,293.75,23,8.25,16.5,954
jwexunmb,0,605d06581b5591e8199036b5,21,1,2.5,1,1,9,3355,3931,24.75,393.75,23,23.75,47.5,945
jwexunmb,0,5e1b8f81651b723bf3ce7795,22,1,2.5,1,1,7,2503,6420,16.25,405.0,23,13.25,26.5,942
jwexunmb,0,5f131d8417ab1e03a958b349,23,1,1.5,0,0,8,3369,2533,13.25,302.5,23,11.25,22.5,950
jwexunmb,0,60a0dfc6f9936b0d30dfea15,24,2,2.5,0,0,3,2313,4635,23.25,380.5,23,16.25,32.5,946
jwexunmb,0,607b2df4eb8c8a82dd2ce8b8,25,2,1.5,0,1,10,6951,7881,12.0,282.0,23,12.0,24.0,952
jwexunmb,0,60a153e67025247950c7ee24,26,1,2.5,0,1,3,2666,4868,16.0,378.25,23,9.0,18.0,940
jwexunmb,0,5f0633361308dd16f7f4039c,27,2,1.5,1,1,2,4910,8673,15.75,297.75,23,7.75,15.5,937
jwexunmb,0,5e9dd814910d621387801b01,28,1,1.5,0,1,6,2597,7218,16.0,282.25,23,12.0,24.0,952
jwexunmb,0,5e19152c6b55081d6760e512,29,1,2.5,1,1,5,1775,10119,12.75,389.25,23,7.75,15.5,937
jwexunmb,0,5dc4bc30569be3387eb6b52f,30,2,1.5,0,1,8,900,1326,13.0,286.0,23,11.0,22.0,938
jwexunmb,0,603eafab982298f40bfe9120,31,2,2.5,1,1,9,1867,3153,12.25,380.25,23,11.25,22.5,947
jwexunmb,0,5f3bf76b70b2305d2e676bc8,32,2,1.5,1,1,10,1706,2495,20.0,251.25,23,20.0,40.0,941
jwexunmb,0,5e7d2f16e863ba0d96dc610f,33,1,2.5,1,1,0,4723,1979,21.25,419.5,23,11.25,22.5,947
jwexunmb,1,5f06eefaf3fc742667b4e79d,34,2,1.5,1,1,7,-1,-1,18.25,268.5,23,15.25,30.5,939
jwexunmb,0,607cbdea57addf71b2890592,35,1,2.5,0,1,4,2511,3862,17.0,396.5,23,11.0,22.0,938
jwexunmb,0,5c5cad3e4ee81200018eafe2,36,2,2.5,1,1,6,3591,6045,24.0,399.0,23,20.0,40.0,943
jwexunmb,0,5cc5af95ce735c0017908790,1,1,2.5,0,1,10,2937,5603,22.5,439.25,24,22.5,45.0,962
jwexunmb,1,6083f1a1c244e05d9105bae6,2,1,1.5,1,1,7,-1,-1,13.5,319.25,24,10.5,21.0,969
jwexunmb,0,60957475f7b6d2a2ec5c60a3,3,2,1.5,0,0,7,7071,14377,12.0,305.25,24,9.0,18.0,972
jwexunmb,0,5fae68d5b74c182cacbe5d6a,4,2,2.5,1,1,10,1683,4578,25.0,420.0,24,25.0,50.0,961
jwexunmb,1,5f6e4795536d16361a5119b5,5,2,1.5,0,1,7,-1,-1,14.5,314.5,24,11.5,23.0,959
jwexunmb,0,5f2448855226b0000a8129e1,6,1,2.5,1,1,10,1440,8339,25.0,419.0,24,25.0,50.0,966
jwexunmb,1,5d0aa9aa5047d20018b8490d,7,2,1.5,0,0,7,-1,-1,13.25,266.75,24,10.25,20.5,958
jwexunmb,0,602fb33786b077cdbad2d5bb,8,1,2.5,0,1,3,2963,5820,14.5,405.5,24,7.5,15.0,956
jwexunmb,0,5cb6d6608f7ee10016e5abd7,9,1,2.5,1,1,10,6509,3925,25.0,429.0,24,25.0,50.0,961
jwexunmb,0,5cd1bdedf2156c00013b0152,10,1,1.5,0,1,6,3807,10979,14.5,309.5,24,10.5,21.0,968
jwexunmb,0,5f89cbc45b38f5016101011c,11,2,1.5,1,1,6,5181,5624,13.5,305.0,24,9.5,19.0,957
jwexunmb,0,60147ed73045234d08a3a35d,12,2,2.5,1,1,10,3797,4757,25.0,431.0,24,25.0,50.0,966
jwexunmb,0,601d8755bc36890e34c83999,13,1,2.5,0,1,8,4264,6965,15.75,434.25,24,13.75,27.5,960
jwexunmb,0,5f5159f9e0375838294da699,14,2,1.5,0,0,0,2693,2316,16.0,355.5,24,6.0,12.0,967
jwexunmb,0,5ffc3db4e2e31f000895b073,15,1,1.5,0,1,10,1568,11405,13.5,317.25,24,13.5,27.0,970
jwexunmb,0,5f9c236b484eba05eef4145e,16,2,1.5,0,0,7,7619,3332,13.5,317.25,24,10.5,21.0,969
jwexunmb,0,5e2f448d3d8aa150310b677b,17,1,2.5,0,1,5,3581,3721,16.5,436.25,24,11.5,23.0,959
jwexunmb,0,606389edd44e23139eeecd82,18,2,1.5,0,0,5,2306,3337,18.75,289.25,24,13.75,27.5,960
jwexunmb,0,5c2fcd716ea6880001dc8e3d,19,2,2.5,1,1,10,1326,2288,25.0,431.5,24,25.0,50.0,965
jwexunmb,0,5ca52d313d3ff5001589059c,20,2,1.5,0,0,8,4564,4211,12.5,306.25,24,10.5,21.0,968
jwexunmb,0,605d06581b5591e8199036b5,21,2,2.5,1,1,10,2762,3106,25.0,418.75,24,25.0,50.0,963
jwexunmb,0,5e1b8f81651b723bf3ce7795,22,1,2.5,1,1,6,2520,6567,19.0,424.0,24,15.0,30.0,955
jwexunmb,0,5f131d8417ab1e03a958b349,23,1,1.5,0,0,0,2115,1610,15.25,317.75,24,5.25,10.5,971
jwexunmb,0,60a0dfc6f9936b0d30dfea15,24,2,2.5,0,0,8,3441,2497,24.5,405.0,24,22.5,45.0,964
jwexunmb,0,607b2df4eb8c8a82dd2ce8b8,25,1,1.5,0,0,8,3713,6812,8.0,290.0,24,6.0,12.0,967
jwexunmb,0,60a153e67025247950c7ee24,26,1,2.5,1,1,10,2443,7893,25.0,403.25,24,25.0,50.0,965
jwexunmb,0,5f0633361308dd16f7f4039c,27,2,1.5,0,1,5,2123,2789,12.5,310.25,24,7.5,15.0,956
jwexunmb,0,5e9dd814910d621387801b01,28,1,1.5,0,1,5,2371,6507,14.0,296.25,24,9.0,18.0,972
jwexunmb,0,5e19152c6b55081d6760e512,29,1,2.5,0,1,4,4881,14991,15.5,404.75,24,9.5,19.0,957
jwexunmb,0,5dc4bc30569be3387eb6b52f,30,2,1.5,1,1,8,1007,1615,15.5,301.5,24,13.5,27.0,970
jwexunmb,0,603eafab982298f40bfe9120,31,1,2.5,1,1,10,2670,6975,25.0,405.25,24,25.0,50.0,963
jwexunmb,0,5f3bf76b70b2305d2e676bc8,32,2,1.5,0,1,10,1961,3672,15.0,266.25,24,15.0,30.0,955
jwexunmb,0,5e7d2f16e863ba0d96dc610f,33,1,2.5,0,1,10,1731,2494,22.5,442.0,24,22.5,45.0,964
jwexunmb,1,5f06eefaf3fc742667b4e79d,34,2,1.5,0,0,7,-1,-1,8.25,276.75,24,5.25,10.5,971
jwexunmb,0,607cbdea57addf71b2890592,35,1,2.5,0,0,4,3456,5355,16.25,412.75,24,10.25,20.5,958
jwexunmb,0,5c5cad3e4ee81200018eafe2,36,2,2.5,0,0,8,3412,8680,24.5,423.5,24,22.5,45.0,962
jwexunmb,0,5cc5af95ce735c0017908790,1,2,2.5,0,1,10,1741,10718,16.25,455.5,25,16.25,32.5,980
jwexunmb,1,6083f1a1c244e05d9105bae6,2,1,1.5,0,0,7,-1,-1,12.0,331.25,25,9.0,18.0,985
jwexunmb,0,60957475f7b6d2a2ec5c60a3,3,2,1.5,1,1,8,8292,4676,13.25,318.5,25,11.25,22.5,986
jwexunmb,0,5fae68d5b74c182cacbe5d6a,4,1,2.5,0,0,10,1606,2375,20.0,440.0,25,20.0,40.0,978
jwexunmb,1,5f6e4795536d16361a5119b5,5,2,1.5,0,0,7,-1,-1,20.75,335.25,25,17.75,35.5,977
jwexunmb,0,5f2448855226b0000a8129e1,6,1,2.5,0,1,10,2004,8270,17.75,436.75,25,17.75,35.5,977
jwexunmb,1,5d0aa9aa5047d20018b8490d,7,2,1.5,0,0,7,-1,-1,12.75,279.5,25,9.75,19.5,990
jwexunmb,0,602fb33786b077cdbad2d5bb,8,1,2.5,1,1,5,1744,6815,23.75,429.25,25,18.75,37.5,983
jwexunmb,0,5cb6d6608f7ee10016e5abd7,9,2,2.5,0,0,10,14577,2895,18.75,447.75,25,18.75,37.5,983
jwexunmb,0,5cd1bdedf2156c00013b0152,10,2,1.5,0,1,0,3053,3502,20.0,329.5,25,10.0,20.0,973
jwexunmb,0,5f89cbc45b38f5016101011c,11,1,1.5,1,1,6,4786,5459,13.75,318.75,25,9.75,19.5,990
jwexunmb,0,60147ed73045234d08a3a35d,12,1,2.5,0,1,6,1443,8218,19.0,450.0,25,15.0,30.0,974
jwexunmb,0,601d8755bc36890e34c83999,13,1,2.5,1,1,8,2513,7398,12.0,446.25,25,10.0,20.0,973
jwexunmb,0,5f5159f9e0375838294da699,14,2,1.5,0,1,4,2004,2604,16.5,372.0,25,10.5,21.0,976
jwexunmb,0,5ffc3db4e2e31f000895b073,15,2,1.5,1,1,10,1214,6019,20.0,337.25,25,20.0,40.0,978
jwexunmb,0,5f9c236b484eba05eef4145e,16,2,1.5,0,1,6,3863,6238,12.25,329.5,25,8.25,16.5,988
jwexunmb,0,5e2f448d3d8aa150310b677b,17,2,2.5,1,1,10,2047,2931,21.25,457.5,25,21.25,42.5,979
jwexunmb,0,606389edd44e23139eeecd82,18,2,1.5,0,0,10,2491,3646,15.0,304.25,25,15.0,30.0,975
jwexunmb,0,5c2fcd716ea6880001dc8e3d,19,2,2.5,1,1,10,1372,2448,25.0,456.5,25,25.0,50.0,981
jwexunmb,0,5ca52d313d3ff5001589059c,20,1,1.5,0,0,5,9577,9353,13.25,319.5,25,8.25,16.5,988
jwexunmb,0,605d06581b5591e8199036b5,21,2,2.5,0,1,4,2946,3497,13.5,432.25,25,7.5,15.0,982
jwexunmb,0,5e1b8f81651b723bf3ce7795,22,1,2.5,1,1,6,9184,4134,19.0,443.0,25,15.0,30.0,975
jwexunmb,0,5f131d8417ab1e03a958b349,23,1,1.5,0,1,5,3121,6351,14.75,332.5,25,9.75,19.5,987
jwexunmb,0,60a0dfc6f9936b0d30dfea15,24,2,2.5,0,0,8,3368,4099,12.0,417.0,25,10.0,20.0,984
jwexunmb,0,607b2df4eb8c8a82dd2ce8b8,25,2,1.5,0,1,10,3652,9811,10.5,300.5,25,10.5,21.0,989
jwexunmb,0,60a153e67025247950c7ee24,26,1,2.5,0,0,2,2347,3722,15.5,418.75,25,7.5,15.0,982
jwexunmb,0,5f0633361308dd16f7f4039c,27,2,1.5,1,1,5,3147,6938,14.0,324.25,25,9.0,18.0,985
jwexunmb,0,5e9dd814910d621387801b01,28,1,1.5,1,1,4,1808,4762,16.5,312.75,25,10.5,21.0,989
jwexunmb,0,5e19152c6b55081d6760e512,29,1,2.5,1,1,3,1276,2535,23.25,428.0,25,16.25,32.5,980
jwexunmb,0,5dc4bc30569be3387eb6b52f,30,2,1.5,1,1,8,1118,1277,11.75,313.25,25,9.75,19.5,987
jwexunmb,0,603eafab982298f40bfe9120,31,1,2.5,1,1,0,2051,4832,20.0,425.25,25,10.0,20.0,984
jwexunmb,0,5f3bf76b70b2305d2e676bc8,32,2,1.5,0,1,10,1527,2918,15.0,281.25,25,15.0,30.0,974
jwexunmb,0,5e7d2f16e863ba0d96dc610f,33,1,2.5,0,1,7,1031,2074,24.25,466.25,25,21.25,42.5,979
jwexunmb,1,5f06eefaf3fc742667b4e79d,34,1,1.5,0,1,7,-1,-1,14.25,291.0,25,11.25,22.5,986
jwexunmb,0,607cbdea57addf71b2890592,35,1,2.5,0,0,6,9313,4630,14.5,427.25,25,10.5,21.0,976
jwexunmb,0,5c5cad3e4ee81200018eafe2,36,1,2.5,0,0,10,4378,6596,25.0,448.5,25,25.0,50.0,981
jwexunmb,0,5cc5af95ce735c0017908790,1,1,2.5,0,1,10,13541,11605,17.75,473.25,26,17.75,35.5,994
jwexunmb,1,6083f1a1c244e05d9105bae6,2,1,1.5,0,1,7,-1,-1,11.25,342.5,26,8.25,16.5,1004
jwexunmb,0,60957475f7b6d2a2ec5c60a3,3,2,1.5,1,1,5,5912,8460,13.25,331.75,26,8.25,16.5,1007
jwexunmb,0,5fae68d5b74c182cacbe5d6a,4,2,2.5,0,0,10,4759,2178,25.0,465.0,26,25.0,50.0,1000
jwexunmb,1,5f6e4795536d16361a5119b5,5,2,1.5,0,0,7,-1,-1,20.75,356.0,26,17.75,35.5,994
jwexunmb,0,5f2448855226b0000a8129e1,6,1,2.5,0,1,10,1580,2272,19.25,456.0,26,19.25,38.5,991
jwexunmb,1,5d0aa9aa5047d20018b8490d,7,2,1.5,0,0,7,-1,-1,14.25,293.75,26,11.25,22.5,1008
jwexunmb,0,602fb33786b077cdbad2d5bb,8,1,2.5,0,1,5,2342,3475,13.5,442.75,26,8.5,17.0,993
jwexunmb,0,5cb6d6608f7ee10016e5abd7,9,2,2.5,1,1,10,2247,3730,25.0,472.75,26,25.0,50.0,997
jwexunmb,0,5cd1bdedf2156c00013b0152,10,2,1.5,0,1,3,3654,12158,15.5,345.0,26,8.5,17.0,993
jwexunmb,0,5f89cbc45b38f5016101011c,11,1,1.5,0,1,6,3795,9712,12.25,331.0,26,8.25,16.5,1007
jwexunmb,0,60147ed73045234d08a3a35d,12,1,2.5,1,1,10,3556,2853,25.0,475.0,26,25.0,50.0,997
jwexunmb,0,601d8755bc36890e34c83999,13,2,2.5,1,1,10,5278,3017,12.5,458.75,26,12.5,25.0,999
jwexunmb,0,5f5159f9e0375838294da699,14,2,1.5,0,1,10,2929,8129,20.0,392.0,26,20.0,40.0,995
jwexunmb,0,5ffc3db4e2e31f000895b073,15,1,1.5,0,1,10,6384,4206,7.5,344.75,26,7.5,15.0,1006
jwexunmb,0,5f9c236b484eba05eef4145e,16,2,1.5,0,0,0,4186,5332,17.5,347.0,26,7.5,15.0,1006
jwexunmb,0,5e2f448d3d8aa150310b677b,17,1,2.5,1,1,8,2254,4094,24.5,482.0,26,22.5,45.0,1002
jwexunmb,0,606389edd44e23139eeecd82,18,2,1.5,0,0,1,3844,8180,17.25,321.5,26,8.25,16.5,996
jwexunmb,0,5c2fcd716ea6880001dc8e3d,19,1,2.5,1,1,10,1303,2265,25.0,481.5,26,25.0,50.0,1000
jwexunmb,0,5ca52d313d3ff5001589059c,20,2,1.5,0,1,4,13206,4776,14.25,333.75,26,8.25,16.5,1004
jwexunmb,0,605d06581b5591e8199036b5,21,1,2.5,0,0,7,2710,3658,16.75,449.0,26,13.75,27.5,1001
jwexunmb,0,5e1b8f81651b723bf3ce7795,22,2,2.5,1,1,10,2890,9479,22.5,465.5,26,22.5,45.0,1002
jwexunmb,0,5f131d8417ab1e03a958b349,23,2,1.5,0,0,1,1779,4033,15.0,347.5,26,6.0,12.0,1003
jwexunmb,0,60a0dfc6f9936b0d30dfea15,24,2,2.5,0,0,4,2100,2625,19.75,436.75,26,13.75,27.5,1001
jwexunmb,0,607b2df4eb8c8a82dd2ce8b8,25,2,1.5,0,1,9,3550,5403,20.25,320.75,26,19.25,38.5,991
jwexunmb,0,60a153e67025247950c7ee24,26,1,2.5,0,0,10,2133,6376,17.5,436.25,26,17.5,35.0,998
jwexunmb,0,5f0633361308dd16f7f4039c,27,2,1.5,1,1,6,2317,5277,16.0,340.25,26,12.0,24.0,992
jwexunmb,0,5e9dd814910d621387801b01,28,2,1.5,1,1,8,4355,3323,15.5,328.25,26,13.5,27.0,1005
jwexunmb,0,5e19152c6b55081d6760e512,29,2,2.5,1,1,4,7021,2627,23.5,451.5,26,17.5,35.0,998
jwexunmb,0,5dc4bc30569be3387eb6b52f,30,1,1.5,1,1,8,793,1669,13.25,326.5,26,11.25,22.5,1008
jwexunmb,0,603eafab982298f40bfe9120,31,1,2.5,1,1,0,1914,7663,22.5,447.75,26,12.5,25.0,999
jwexunmb,0,5f3bf76b70b2305d2e676bc8,32,1,1.5,1,1,10,3409,4352,13.5,294.75,26,13.5,27.0,1005
jwexunmb,0,5e7d2f16e863ba0d96dc610f,33,1,2.5,1,1,10,1066,2919,20.0,486.25,26,20.0,40.0,995
jwexunmb,1,5f06eefaf3fc742667b4e79d,34,1,1.5,0,0,7,-1,-1,9.0,300.0,26,6.0,12.0,1003
jwexunmb,0,607cbdea57addf71b2890592,35,1,2.5,0,1,6,2224,5483,12.25,439.5,26,8.25,16.5,996
jwexunmb,0,5c5cad3e4ee81200018eafe2,36,1,2.5,0,1,6,3208,5985,16.0,464.5,26,12.0,24.0,992
jwexunmb,0,5cc5af95ce735c0017908790,1,1,2.5,1,1,10,5875,6312,16.25,489.5,27,16.25,32.5,1010
jwexunmb,1,6083f1a1c244e05d9105bae6,2,2,1.5,0,1,7,-1,-1,9.0,351.5,27,6.0,12.0,1021
jwexunmb,0,60957475f7b6d2a2ec5c60a3,3,2,1.5,0,0,10,2775,12455,15.0,346.75,27,15.0,30.0,1022
jwexunmb,0,5fae68d5b74c182cacbe5d6a,4,2,2.5,1,1,10,3599,1961,18.75,483.75,27,18.75,37.5,1017
jwexunmb,1,5f6e4795536d16361a5119b5,5,2,1.5,0,1,7,-1,-1,20.75,376.75,27,17.75,35.5,1013
jwexunmb,0,5f2448855226b0000a8129e1,6,1,2.5,1,1,10,1927,6133,17.75,473.75,27,17.75,35.5,1009
jwexunmb,1,5d0aa9aa5047d20018b8490d,7,2,1.5,1,1,7,-1,-1,20.75,314.5,27,17.75,35.5,1009
jwexunmb,0,602fb33786b077cdbad2d5bb,8,1,2.5,1,1,3,1746,3442,17.0,459.75,27,10.0,20.0,1020
jwexunmb,0,5cb6d6608f7ee10016e5abd7,9,1,2.5,0,1,9,3971,6838,23.5,496.25,27,22.5,45.0,1015
jwexunmb,0,5cd1bdedf2156c00013b0152,10,2,1.5,1,1,3,6915,10647,15.25,360.25,27,8.25,16.5,1025
jwexunmb,0,5f89cbc45b38f5016101011c,11,1,1.5,0,1,6,3850,10297,16.0,347.0,27,12.0,24.0,1026
jwexunmb,0,60147ed73045234d08a3a35d,12,1,2.5,0,1,7,1728,7990,21.75,496.75,27,18.75,37.5,1019
jwexunmb,0,601d8755bc36890e34c83999,13,1,2.5,0,1,0,2808,4061,15.25,474.0,27,5.25,10.5,1012
jwexunmb,0,5f5159f9e0375838294da699,14,1,1.5,0,1,1,2285,1895,15.0,407.0,27,6.0,12.0,1021
jwexunmb,0,5ffc3db4e2e31f000895b073,15,2,1.5,0,1,0,2976,11419,22.5,367.25,27,12.5,25.0,1014
jwexunmb,0,5f9c236b484eba05eef4145e,16,2,1.5,0,0,8,1909,4165,20.5,367.5,27,18.5,37.0,1011
jwexunmb,0,5e2f448d3d8aa150310b677b,17,2,2.5,0,1,9,2554,3474,23.5,505.5,27,22.5,45.0,1015
jwexunmb,0,606389edd44e23139eeecd82,18,2,1.5,0,0,5,4941,7863,21.25,342.75,27,16.25,32.5,1010
jwexunmb,0,5c2fcd716ea6880001dc8e3d,19,1,2.5,1,1,10,1319,2139,12.5,494.0,27,12.5,25.0,1014
jwexunmb,0,5ca52d313d3ff5001589059c,20,1,1.5,0,0,5,3440,5938,11.75,345.5,27,6.75,13.5,1023
jwexunmb,0,605d06581b5591e8199036b5,21,1,2.5,0,1,10,2006,4607,17.75,466.75,27,17.75,35.5,1013
jwexunmb,0,5e1b8f81651b723bf3ce7795,22,2,2.5,0,1,8,4937,4056,20.75,486.25,27,18.75,37.5,1019
jwexunmb,0,5f131d8417ab1e03a958b349,23,2,1.5,0,0,4,2278,2782,12.75,360.25,27,6.75,13.5,1023
jwexunmb,0,60a0dfc6f9936b0d30dfea15,24,1,2.5,0,0,5,2058,3827,23.75,460.5,27,18.75,37.5,1017
jwexunmb,0,607b2df4eb8c8a82dd2ce8b8,25,2,1.5,0,0,10,6665,6964,12.0,332.75,27,12.0,24.0,1026
jwexunmb,1,60a153e67025247950c7ee24,26,2,2.5,1,1,7,-1,-1,24.25,460.5,27,21.25,42.5,1018
jwexunmb,0,5f0633361308dd16f7f4039c,27,2,1.5,0,1,5,1878,3239,14.75,355.0,27,9.75,19.5,1024
jwexunmb,0,5e9dd814910d621387801b01,28,1,1.5,1,1,8,1415,3187,10.25,338.5,27,8.25,16.5,1025
jwexunmb,0,5e19152c6b55081d6760e512,29,2,2.5,0,1,5,3604,21081,15.0,466.5,27,10.0,20.0,1020
jwexunmb,0,5dc4bc30569be3387eb6b52f,30,1,1.5,0,1,8,880,1947,11.75,338.25,27,9.75,19.5,1024
jwexunmb,0,603eafab982298f40bfe9120,31,2,2.5,1,1,8,1290,3317,24.5,472.25,27,22.5,45.0,1016
jwexunmb,0,5f3bf76b70b2305d2e676bc8,32,1,1.5,0,1,10,1954,8271,15.0,309.75,27,15.0,30.0,1022
jwexunmb,0,5e7d2f16e863ba0d96dc610f,33,1,2.5,1,1,10,2466,1730,18.5,504.75,27,18.5,37.0,1011
jwexunmb,1,5f06eefaf3fc742667b4e79d,34,2,1.5,1,1,7,-1,-1,8.25,308.25,27,5.25,10.5,1012
jwexunmb,0,607cbdea57addf71b2890592,35,1,2.5,1,1,10,1790,4343,22.5,462.0,27,22.5,45.0,1016
