session,is_bot,prolific_id,id_in_session,id_in_group,multiplier,disclose,contribution,rt1,rt2,payoff,total,round_number,individual_share,total_contribution,group_id,disclosure_group
7z3ijibl,0,5baf6705848bbd0001d6fc8a,24,2,1.5,0,0,3529,5378,13.0,673.0,52,3.0,6.0,2541,1
7z3ijibl,1,60185125a263080a4243e740,25,2,2.5,1,6,-1,-1,21.5,732.5,52,17.5,35.0,2539,1
7z3ijibl,1,5e4810c074edcc2b4f31ab83,26,1,1.5,-1,-1,-1,-1,-1.0,0.0,52,-1.0,-1.0,2540,1
7z3ijibl,0,5cd7e678df739100011b1839,27,1,2.5,1,8,3550,5585,19.5,919.0,52,17.5,35.0,2539,1
7z3ijibl,1,600abec042ce9902cb63f0a2,28,2,1.5,1,5,1231,3706,16.25,740.75,52,11.25,22.5,2550,2
7z3ijibl,0,5ec3b9e83f187802a6aa041e,29,2,1.5,1,3,2361,3716,11.75,702.0,52,4.75,9.5,2545,1
7z3ijibl,1,607c788174ef9ae298722d37,30,1,1.5,1,6,-1,-1,13.75,539.25,52,9.75,19.5,2546,1
7z3ijibl,1,5f60713e595007000a8e1da7,31,1,2.5,1,10,1279,2570,12.5,1011.25,52,12.5,25.0,2556,2
7z3ijibl,1,5f52237276d614488e847c1b,32,1,2.5,1,10,1066,8839,25.0,970.25,52,25.0,50.0,2554,2
7z3ijibl,1,609c35609e77fba7ec90ec1e,33,2,1.5,-1,-1,-1,-1,-1.0,0.0,52,-1.0,-1.0,2540,1
7z3ijibl,1,5f563d4bc1684c0241b17264,34,2,1.5,1,2,2593,4008,11.75,703.0,52,3.75,7.5,2549,2
7z3ijibl,0,609101a8a29bc713a6bcdbba,35,1,1.5,1,9,2581,4144,15.25,681.0,52,14.25,28.5,2547,1
7z3ijibl,1,5a94a2b24eecca0001dd3c43,36,1,1.5,1,3,2611,7792,10.75,772.0,52,3.75,7.5,2549,2
7z3ijibl,1,576597499dcd970001dbdbe5,1,2,2.5,1,10,1709,21820,25.0,1029.5,53,25.0,50.0,2567,2
7z3ijibl,0,60a90be1be2d42fba2368523,2,2,2.5,1,10,2027,1929,25.0,994.5,53,25.0,50.0,2565,1
7z3ijibl,1,5ce19c2090d2dc0015f86ca7,3,2,2.5,1,9,1224,2411,24.75,1009.5,53,23.75,47.5,2573,2
7z3ijibl,1,5be03bf177e0190001b4ad0a,4,2,2.5,1,10,1995,2866,14.75,962.5,53,14.75,29.5,2574,2
7z3ijibl,0,5fbab1b8266280ad6e6e13c7,5,2,1.5,1,6,1196,3569,8.5,665.5,53,4.5,9.0,2562,1
7z3ijibl,1,581ccd016c73180001fa5b2a,6,1,1.5,1,0,2458,3638,16.25,720.0,53,6.25,12.5,2570,2
7z3ijibl,1,57843b986475d400015a8e45,7,1,1.5,1,10,823,3633,20.0,718.75,53,20.0,40.0,2568,2
7z3ijibl,1,5eea1be10e95520beb9fa654,8,1,1.5,1,5,3227,3587,8.75,671.5,53,3.75,7.5,2566,2
7z3ijibl,0,5c0873675b32d500012e3f2c,9,1,1.5,1,7,3229,4279,11.25,660.25,53,8.25,16.5,2560,1
7z3ijibl,0,607c8faf6d8e98b09d585eb3,10,1,2.5,1,10,356,3792,25.0,893.0,53,25.0,50.0,2565,1
7z3ijibl,1,5f5aa7a073b8271a0ab0947c,11,1,2.5,1,10,2019,2950,12.5,954.25,53,12.5,25.0,2569,2
7z3ijibl,0,608c2f0f1df309615f6f5b52,12,2,1.5,1,10,3698,1657,12.5,654.75,53,12.5,25.0,2559,1
7z3ijibl,0,607a981a8b7874690d597c0d,13,1,1.5,1,4,2405,9617,16.5,744.5,53,10.5,21.0,2558,1
7z3ijibl,0,60a1516dc132822469f45c55,14,1,2.5,1,4,1307,7301,18.5,917.25,53,12.5,25.0,2559,1
7z3ijibl,1,6008057b6fbeef0d476b756b,15,1,2.5,1,10,1071,1979,23.75,1019.5,53,23.75,47.5,2573,2
7z3ijibl,0,608adf0cc8637f7f395352b1,16,2,1.5,1,5,1174,3214,13.25,694.75,53,8.25,16.5,2564,1
7z3ijibl,1,60199372bd48490e12a0d92e,17,2,2.5,1,5,1817,3692,11.25,1001.25,53,6.25,12.5,2570,2
7z3ijibl,1,5dc0a28f27d05205683c8bb3,18,2,2.5,1,6,-1,-1,14.5,672.0,53,10.5,21.0,2558,1
7z3ijibl,1,5f591c6d75be841230aa6ced,19,2,1.5,1,0,1181,2311,22.5,765.0,53,12.5,25.0,2571,2
7z3ijibl,1,60a2d1593f270f92fa69305d,20,1,2.5,1,10,1170,1917,25.0,1054.25,53,25.0,50.0,2567,2
7z3ijibl,1,5ea8010daf54da1e951b8861,21,2,2.5,1,10,1204,2094,12.5,964.75,53,12.5,25.0,2572,2
7z3ijibl,1,60256d8ad9b88a0cb709e65a,22,1,2.5,1,6,-1,-1,15.25,755.75,53,11.25,22.5,2561,1
7z3ijibl,1,60acb5d4727b993c9f32ee72,23,2,2.5,1,0,7076,1819,13.75,969.75,53,3.75,7.5,2566,2
7z3ijibl,0,5baf6705848bbd0001d6fc8a,24,2,1.5,1,5,2970,8089,16.25,689.25,53,11.25,22.5,2561,1
7z3ijibl,1,60185125a263080a4243e740,25,2,2.5,-1,-1,-1,-1,-1.0,0.0,53,-1.0,-1.0,2557,1
7z3ijibl,1,5e4810c074edcc2b4f31ab83,26,1,1.5,-1,-1,-1,-1,-1.0,0.0,53,-1.0,-1.0,2557,1
7z3ijibl,0,5cd7e678df739100011b1839,27,1,2.5,1,0,3683,6001,14.5,933.5,53,4.5,9.0,2562,1
7z3ijibl,1,600abec042ce9902cb63f0a2,28,2,1.5,1,0,1590,2504,22.5,763.25,53,12.5,25.0,2569,2
7z3ijibl,0,5ec3b9e83f187802a6aa041e,29,2,1.5,1,4,2216,3617,14.25,716.25,53,8.25,16.5,2560,1
7z3ijibl,1,607c788174ef9ae298722d37,30,2,1.5,1,6,-1,-1,9.25,548.5,53,5.25,10.5,2563,1
7z3ijibl,1,5f60713e595007000a8e1da7,31,1,2.5,1,10,1349,2176,12.5,1023.75,53,12.5,25.0,2571,2
7z3ijibl,1,5f52237276d614488e847c1b,32,2,2.5,1,10,1646,2931,20.0,990.25,53,20.0,40.0,2568,2
7z3ijibl,1,609c35609e77fba7ec90ec1e,33,1,1.5,1,6,-1,-1,12.25,512.25,53,8.25,16.5,2564,1
7z3ijibl,1,5f563d4bc1684c0241b17264,34,1,1.5,1,3,1621,3294,21.75,724.75,53,14.75,29.5,2574,2
7z3ijibl,0,609101a8a29bc713a6bcdbba,35,1,1.5,1,1,3634,3602,14.25,695.25,53,5.25,10.5,2563,1
7z3ijibl,1,5a94a2b24eecca0001dd3c43,36,1,1.5,1,0,2477,3148,22.5,794.5,53,12.5,25.0,2572,2
7z3ijibl,1,576597499dcd970001dbdbe5,1,1,2.5,1,10,1402,2040,23.75,1053.25,54,23.75,47.5,2585,2
7z3ijibl,0,60a90be1be2d42fba2368523,2,1,2.5,1,10,2218,3690,14.0,1008.5,54,14.0,28.0,2581,1
7z3ijibl,1,5ce19c2090d2dc0015f86ca7,3,2,2.5,1,9,2893,3595,24.75,1034.25,54,23.75,47.5,2585,2
7z3ijibl,1,5be03bf177e0190001b4ad0a,4,1,2.5,1,10,1509,3695,25.0,987.5,54,25.0,50.0,2591,2
7z3ijibl,0,5fbab1b8266280ad6e6e13c7,5,1,1.5,1,7,1594,3665,15.75,681.25,54,12.75,25.5,2577,1
7z3ijibl,1,581ccd016c73180001fa5b2a,6,2,1.5,1,0,2040,3686,22.5,742.5,54,12.5,25.0,2588,2
7z3ijibl,1,57843b986475d400015a8e45,7,1,1.5,1,10,923,2542,7.5,726.25,54,7.5,15.0,2586,2
7z3ijibl,1,5eea1be10e95520beb9fa654,8,2,1.5,1,0,3322,3726,10.0,681.5,54,0.0,0.0,2592,2
7z3ijibl,0,5c0873675b32d500012e3f2c,9,2,1.5,1,7,2781,6546,12.75,673.0,54,9.75,19.5,2583,1
7z3ijibl,0,607c8faf6d8e98b09d585eb3,10,1,2.5,1,4,1878,4273,15.5,908.5,54,9.5,19.0,2575,1
7z3ijibl,1,5f5aa7a073b8271a0ab0947c,11,1,2.5,1,10,1040,2883,12.5,966.75,54,12.5,25.0,2588,2
7z3ijibl,0,608c2f0f1df309615f6f5b52,12,2,1.5,1,0,3612,3956,14.5,669.25,54,4.5,9.0,2580,1
7z3ijibl,0,607a981a8b7874690d597c0d,13,2,1.5,1,2,3216,2804,22.0,766.5,54,14.0,28.0,2581,1
7z3ijibl,0,60a1516dc132822469f45c55,14,2,2.5,1,8,1436,1270,14.25,931.5,54,12.25,24.5,2578,1
7z3ijibl,1,6008057b6fbeef0d476b756b,15,1,2.5,1,10,1571,3331,25.0,1044.5,54,25.0,50.0,2590,2
7z3ijibl,0,608adf0cc8637f7f395352b1,16,1,1.5,1,6,1340,2986,13.75,708.5,54,9.75,19.5,2583,1
7z3ijibl,1,60199372bd48490e12a0d92e,17,2,2.5,1,5,1164,3172,11.25,1012.5,54,6.25,12.5,2589,2
7z3ijibl,1,5dc0a28f27d05205683c8bb3,18,1,2.5,1,6,-1,-1,12.25,684.25,54,8.25,16.5,2582,1
7z3ijibl,1,5f591c6d75be841230aa6ced,19,1,1.5,1,0,1565,2986,11.5,776.5,54,1.5,3.0,2584,2
7z3ijibl,1,60a2d1593f270f92fa69305d,20,2,2.5,1,10,979,2375,25.0,1079.25,54,25.0,50.0,2590,2
7z3ijibl,1,5ea8010daf54da1e951b8861,21,2,2.5,1,10,2057,1899,25.0,989.75,54,25.0,50.0,2587,2
7z3ijibl,1,60256d8ad9b88a0cb709e65a,22,2,2.5,1,6,-1,-1,16.75,772.5,54,12.75,25.5,2577,1
7z3ijibl,1,60acb5d4727b993c9f32ee72,23,2,2.5,1,0,1915,1824,17.5,987.25,54,7.5,15.0,2586,2
7z3ijibl,0,5baf6705848bbd0001d6fc8a,24,2,1.5,0,1,2366,5188,17.25,706.5,54,8.25,16.5,2582,1
7z3ijibl,1,60185125a263080a4243e740,25,2,2.5,-1,-1,-1,-1,-1.0,0.0,54,-1.0,-1.0,2579,1
7z3ijibl,1,5e4810c074edcc2b4f31ab83,26,1,1.5,1,6,-1,-1,8.5,563.25,54,4.5,9.0,2580,1
7z3ijibl,0,5cd7e678df739100011b1839,27,1,2.5,1,5,3168,6959,16.5,950.0,54,11.5,23.0,2576,1
7z3ijibl,1,600abec042ce9902cb63f0a2,28,1,1.5,1,0,1862,3133,16.25,779.5,54,6.25,12.5,2589,2
7z3ijibl,0,5ec3b9e83f187802a6aa041e,29,1,1.5,1,3,1527,3418,19.25,735.5,54,12.25,24.5,2578,1
7z3ijibl,1,607c788174ef9ae298722d37,30,1,1.5,-1,-1,-1,-1,-1.0,0.0,54,-1.0,-1.0,2579,1
7z3ijibl,1,5f60713e595007000a8e1da7,31,2,2.5,1,10,1175,2177,25.0,1048.75,54,25.0,50.0,2591,2
7z3ijibl,1,5f52237276d614488e847c1b,32,1,2.5,1,10,829,2385,25.0,1015.25,54,25.0,50.0,2587,2
7z3ijibl,1,609c35609e77fba7ec90ec1e,33,2,1.5,1,6,-1,-1,13.5,525.75,54,9.5,19.0,2575,1
7z3ijibl,1,5f563d4bc1684c0241b17264,34,1,1.5,1,0,813,4627,10.0,734.75,54,0.0,0.0,2592,2
7z3ijibl,0,609101a8a29bc713a6bcdbba,35,2,1.5,1,7,5696,5394,14.5,709.75,54,11.5,23.0,2576,1
7z3ijibl,1,5a94a2b24eecca0001dd3c43,36,2,1.5,1,2,1928,6324,9.5,804.0,54,1.5,3.0,2584,2
7z3ijibl,1,576597499dcd970001dbdbe5,1,2,2.5,1,3,2777,3504,16.0,1069.25,55,9.0,18.0,2607,2
7z3ijibl,0,60a90be1be2d42fba2368523,2,2,2.5,1,10,2306,2415,18.5,1027.0,55,18.5,37.0,2601,1
7z3ijibl,1,5ce19c2090d2dc0015f86ca7,3,1,2.5,1,4,1839,3169,11.0,1045.25,55,5.0,10.0,2602,2
7z3ijibl,1,5be03bf177e0190001b4ad0a,4,1,2.5,1,10,1557,2936,20.0,1007.5,55,20.0,40.0,2605,2
7z3ijibl,0,5fbab1b8266280ad6e6e13c7,5,1,1.5,1,6,4691,5479,16.0,697.25,55,12.0,24.0,2600,1
7z3ijibl,1,581ccd016c73180001fa5b2a,6,2,1.5,1,0,1999,2679,13.75,756.25,55,3.75,7.5,2608,2
7z3ijibl,1,57843b986475d400015a8e45,7,2,1.5,1,10,1170,3034,20.0,746.25,55,20.0,40.0,2605,2
7z3ijibl,1,5eea1be10e95520beb9fa654,8,1,1.5,1,7,2811,5121,12.0,693.5,55,9.0,18.0,2607,2
7z3ijibl,0,5c0873675b32d500012e3f2c,9,1,1.5,1,8,3579,4857,12.5,685.5,55,10.5,21.0,2593,1
7z3ijibl,0,607c8faf6d8e98b09d585eb3,10,2,2.5,1,4,1176,3981,18.5,927.0,55,12.5,25.0,2596,1
7z3ijibl,1,5f5aa7a073b8271a0ab0947c,11,2,2.5,1,10,1411,2008,25.0,991.75,55,25.0,50.0,2604,2
7z3ijibl,0,608c2f0f1df309615f6f5b52,12,1,1.5,1,10,1426,2185,12.5,681.75,55,12.5,25.0,2596,1
7z3ijibl,0,607a981a8b7874690d597c0d,13,1,1.5,1,3,3498,2927,11.5,778.0,55,4.5,9.0,2598,1
7z3ijibl,0,60a1516dc132822469f45c55,14,1,2.5,1,9,5188,2023,19.0,950.5,55,18.0,36.0,2597,1
7z3ijibl,1,6008057b6fbeef0d476b756b,15,2,2.5,1,10,1530,3824,25.0,1069.5,55,25.0,50.0,2606,2
7z3ijibl,0,608adf0cc8637f7f395352b1,16,1,1.5,1,3,2042,7100,13.75,722.25,55,6.75,13.5,2595,1
7z3ijibl,1,60199372bd48490e12a0d92e,17,2,2.5,1,10,1420,2283,25.0,1037.5,55,25.0,50.0,2609,2
7z3ijibl,1,5dc0a28f27d05205683c8bb3,18,2,2.5,1,6,-1,-1,16.0,700.25,55,12.0,24.0,2600,1
7z3ijibl,1,5f591c6d75be841230aa6ced,19,2,1.5,1,0,1261,2879,15.0,791.5,55,5.0,10.0,2602,2
7z3ijibl,1,60a2d1593f270f92fa69305d,20,2,2.5,1,10,1091,3898,12.5,1091.75,55,12.5,25.0,2603,2
7z3ijibl,1,5ea8010daf54da1e951b8861,21,1,2.5,1,10,1013,2576,25.0,1014.75,55,25.0,50.0,2604,2
7z3ijibl,1,60256d8ad9b88a0cb709e65a,22,2,2.5,-1,-1,-1,-1,-1.0,0.0,55,-1.0,-1.0,2594,1
7z3ijibl,1,60acb5d4727b993c9f32ee72,23,2,2.5,1,0,1721,2114,13.0,1000.25,55,3.0,6.0,2610,2
7z3ijibl,0,5baf6705848bbd0001d6fc8a,24,2,1.5,1,9,3251,5208,19.0,725.5,55,18.0,36.0,2597,1
7z3ijibl,1,60185125a263080a4243e740,25,1,2.5,-1,-1,-1,-1,-1.0,0.0,55,-1.0,-1.0,2594,1
7z3ijibl,1,5e4810c074edcc2b4f31ab83,26,2,1.5,1,6,-1,-1,10.75,574.0,55,6.75,13.5,2595,1
7z3ijibl,0,5cd7e678df739100011b1839,27,1,2.5,1,4,3711,6139,15.5,965.5,55,9.5,19.0,2599,1
7z3ijibl,1,600abec042ce9902cb63f0a2,28,1,1.5,1,5,1221,2558,8.75,788.25,55,3.75,7.5,2608,2
7z3ijibl,0,5ec3b9e83f187802a6aa041e,29,2,1.5,1,3,1696,2385,11.5,747.0,55,4.5,9.0,2598,1
7z3ijibl,1,607c788174ef9ae298722d37,30,2,1.5,1,6,-1,-1,14.5,563.0,55,10.5,21.0,2593,1
7z3ijibl,1,5f60713e595007000a8e1da7,31,1,2.5,1,10,958,1975,25.0,1073.75,55,25.0,50.0,2609,2
7z3ijibl,1,5f52237276d614488e847c1b,32,1,2.5,1,10,5703,2239,25.0,1040.25,55,25.0,50.0,2606,2
7z3ijibl,1,609c35609e77fba7ec90ec1e,33,2,1.5,1,6,-1,-1,13.5,539.25,55,9.5,19.0,2599,1
7z3ijibl,1,5f563d4bc1684c0241b17264,34,1,1.5,1,4,3468,3899,9.0,743.75,55,3.0,6.0,2610,2
7z3ijibl,0,609101a8a29bc713a6bcdbba,35,1,1.5,1,8,3163,4980,20.5,730.25,55,18.5,37.0,2601,1
7z3ijibl,1,5a94a2b24eecca0001dd3c43,36,1,1.5,1,0,1701,2843,22.5,826.5,55,12.5,25.0,2603,2
7z3ijibl,1,576597499dcd970001dbdbe5,1,2,2.5,1,10,4294,2484,12.5,1081.75,56,12.5,25.0,2622,2
7z3ijibl,0,60a90be1be2d42fba2368523,2,2,2.5,1,9,3347,3440,13.75,1040.75,56,12.75,25.5,2613,1
7z3ijibl,1,5ce19c2090d2dc0015f86ca7,3,1,2.5,1,9,2006,4135,24.75,1070.0,56,23.75,47.5,2624,2
7z3ijibl,1,5be03bf177e0190001b4ad0a,4,2,2.5,1,10,1735,3189,25.0,1032.5,56,25.0,50.0,2621,2
7z3ijibl,0,5fbab1b8266280ad6e6e13c7,5,2,1.5,1,6,1804,3922,16.0,713.25,56,12.0,24.0,2611,1
7z3ijibl,1,581ccd016c73180001fa5b2a,6,1,1.5,1,0,6183,3148,22.5,778.75,56,12.5,25.0,2620,2
7z3ijibl,1,57843b986475d400015a8e45,7,2,1.5,1,1,656,2156,9.75,756.0,56,0.75,1.5,2625,2
7z3ijibl,1,5eea1be10e95520beb9fa654,8,1,1.5,1,8,1941,3430,20.5,714.0,56,18.5,37.0,2623,2
7z3ijibl,0,5c0873675b32d500012e3f2c,9,2,1.5,1,8,3853,4169,10.5,696.0,56,8.5,17.0,2615,1
7z3ijibl,0,607c8faf6d8e98b09d585eb3,10,1,2.5,1,10,1517,3877,20.0,947.0,56,20.0,40.0,2614,1
7z3ijibl,1,5f5aa7a073b8271a0ab0947c,11,2,2.5,1,10,1524,2551,18.5,1010.25,56,18.5,37.0,2623,2
7z3ijibl,0,608c2f0f1df309615f6f5b52,12,2,1.5,1,0,5458,10755,14.5,696.25,56,4.5,9.0,2618,1
7z3ijibl,0,607a981a8b7874690d597c0d,13,2,1.5,1,3,6288,4303,10.75,788.75,56,3.75,7.5,2617,1
7z3ijibl,0,60a1516dc132822469f45c55,14,1,2.5,1,8,6724,3074,19.5,970.0,56,17.5,35.0,2619,1
7z3ijibl,1,6008057b6fbeef0d476b756b,15,2,2.5,1,10,1196,2001,12.5,1082.0,56,12.5,25.0,2626,2
7z3ijibl,0,608adf0cc8637f7f395352b1,16,2,1.5,1,2,1456,4110,17.0,739.25,56,9.0,18.0,2612,1
7z3ijibl,1,60199372bd48490e12a0d92e,17,2,2.5,1,10,1128,2804,25.0,1062.5,56,25.0,50.0,2628,2
7z3ijibl,1,5dc0a28f27d05205683c8bb3,18,2,2.5,1,6,-1,-1,24.0,724.25,56,20.0,40.0,2614,1
7z3ijibl,1,5f591c6d75be841230aa6ced,19,1,1.5,1,0,1654,2351,22.5,814.0,56,12.5,25.0,2622,2
7z3ijibl,1,60a2d1593f270f92fa69305d,20,1,2.5,1,10,1060,1936,25.0,1116.75,56,25.0,50.0,2628,2
7z3ijibl,1,5ea8010daf54da1e951b8861,21,1,2.5,1,10,2904,2374,25.0,1039.75,56,25.0,50.0,2621,2
7z3ijibl,1,60256d8ad9b88a0cb709e65a,22,1,2.5,1,6,-1,-1,16.0,788.5,56,12.0,24.0,2611,1
7z3ijibl,1,60acb5d4727b993c9f32ee72,23,1,2.5,1,0,1851,4305,22.5,1022.75,56,12.5,25.0,2626,2
7z3ijibl,0,5baf6705848bbd0001d6fc8a,24,1,1.5,1,2,2482,5535,11.75,737.25,56,3.75,7.5,2617,1
7z3ijibl,1,60185125a263080a4243e740,25,2,2.5,1,6,-1,-1,21.5,754.0,56,17.5,35.0,2619,1
7z3ijibl,1,5e4810c074edcc2b4f31ab83,26,1,1.5,-1,-1,-1,-1,-1.0,0.0,56,-1.0,-1.0,2616,1
7z3ijibl,0,5cd7e678df739100011b1839,27,1,2.5,0,2,3649,6121,16.5,982.0,56,8.5,17.0,2615,1
7z3ijibl,1,600abec042ce9902cb63f0a2,28,1,1.5,1,5,3749,2353,8.75,797.0,56,3.75,7.5,2627,2
7z3ijibl,0,5ec3b9e83f187802a6aa041e,29,1,1.5,1,2,2090,3152,20.75,767.75,56,12.75,25.5,2613,1
7z3ijibl,1,607c788174ef9ae298722d37,30,2,1.5,-1,-1,-1,-1,-1.0,0.0,56,-1.0,-1.0,2616,1
7z3ijibl,1,5f60713e595007000a8e1da7,31,2,2.5,1,10,1404,1982,12.5,1086.25,56,12.5,25.0,2620,2
7z3ijibl,1,5f52237276d614488e847c1b,32,2,2.5,1,10,1293,9566,23.75,1064.0,56,23.75,47.5,2624,2
7z3ijibl,1,609c35609e77fba7ec90ec1e,33,1,1.5,1,6,-1,-1,8.5,547.75,56,4.5,9.0,2618,1
7z3ijibl,1,5f563d4bc1684c0241b17264,34,1,1.5,1,0,1217,6292,10.75,754.5,56,0.75,1.5,2625,2
7z3ijibl,0,609101a8a29bc713a6bcdbba,35,1,1.5,1,10,3056,3778,9.0,739.25,56,9.0,18.0,2612,1
7z3ijibl,1,5a94a2b24eecca0001dd3c43,36,2,1.5,1,0,2765,6730,13.75,840.25,56,3.75,7.5,2627,2
7z3ijibl,1,576597499dcd970001dbdbe5,1,2,2.5,1,10,2931,4947,25.0,1106.75,57,25.0,50.0,2643,2
7z3ijibl,0,60a90be1be2d42fba2368523,2,1,2.5,1,10,1598,2158,25.0,1065.75,57,25.0,50.0,2635,1
7z3ijibl,1,5ce19c2090d2dc0015f86ca7,3,1,2.5,1,4,1902,2960,11.0,1081.0,57,5.0,10.0,2641,2
7z3ijibl,1,5be03bf177e0190001b4ad0a,4,1,2.5,1,10,1332,2715,25.0,1057.5,57,25.0,50.0,2644,2
7z3ijibl,0,5fbab1b8266280ad6e6e13c7,5,1,1.5,1,6,1652,2676,16.0,729.25,57,12.0,24.0,2631,1
7z3ijibl,1,581ccd016c73180001fa5b2a,6,2,1.5,1,0,2710,3115,20.0,798.75,57,10.0,20.0,2638,2
7z3ijibl,1,57843b986475d400015a8e45,7,2,1.5,1,10,739,5869,20.0,776.0,57,20.0,40.0,2639,2
7z3ijibl,1,5eea1be10e95520beb9fa654,8,2,1.5,1,10,1586,2357,20.0,734.0,57,20.0,40.0,2646,2
7z3ijibl,0,5c0873675b32d500012e3f2c,9,2,1.5,1,8,2475,4245,14.75,710.75,57,12.75,25.5,2634,1
7z3ijibl,0,607c8faf6d8e98b09d585eb3,10,2,2.5,1,3,2569,5327,12.25,959.25,57,5.25,10.5,2636,1
7z3ijibl,1,5f5aa7a073b8271a0ab0947c,11,1,2.5,1,10,4925,3310,20.0,1030.25,57,20.0,40.0,2639,2
7z3ijibl,0,608c2f0f1df309615f6f5b52,12,2,1.5,1,0,1773,3333,18.75,715.0,57,8.75,17.5,2632,1
7z3ijibl,0,607a981a8b7874690d597c0d,13,1,1.5,1,2,2362,2638,14.0,802.75,57,6.0,12.0,2629,1
7z3ijibl,0,60a1516dc132822469f45c55,14,1,2.5,1,7,8978,6686,11.75,981.75,57,8.75,17.5,2632,1
7z3ijibl,1,6008057b6fbeef0d476b756b,15,1,2.5,1,8,1520,3200,12.0,1094.0,57,10.0,20.0,2638,2
7z3ijibl,0,608adf0cc8637f7f395352b1,16,1,1.5,1,2,1518,2609,13.25,752.5,57,5.25,10.5,2636,1
7z3ijibl,1,60199372bd48490e12a0d92e,17,1,2.5,1,10,1177,2539,25.0,1087.5,57,25.0,50.0,2643,2
7z3ijibl,1,5dc0a28f27d05205683c8bb3,18,2,2.5,1,6,-1,-1,16.0,740.25,57,12.0,24.0,2631,1
7z3ijibl,1,5f591c6d75be841230aa6ced,19,1,1.5,1,0,2136,2732,12.25,826.25,57,2.25,4.5,2642,2
7z3ijibl,1,60a2d1593f270f92fa69305d,20,1,2.5,1,10,1053,2657,14.0,1130.75,57,14.0,28.0,2640,2
7z3ijibl,1,5ea8010daf54da1e951b8861,21,1,2.5,1,10,1515,3878,25.0,1064.75,57,25.0,50.0,2645,2
7z3ijibl,1,60256d8ad9b88a0cb709e65a,22,2,2.5,1,6,-1,-1,15.25,803.75,57,11.25,22.5,2630,1
7z3ijibl,1,60acb5d4727b993c9f32ee72,23,2,2.5,1,10,1817,2683,25.0,1047.75,57,25.0,50.0,2644,2
7z3ijibl,0,5baf6705848bbd0001d6fc8a,24,1,1.5,0,9,2583,4725,13.75,751.0,57,12.75,25.5,2634,1
7z3ijibl,1,60185125a263080a4243e740,25,1,2.5,1,6,-1,-1,13.0,767.0,57,9.0,18.0,2637,1
7z3ijibl,1,5e4810c074edcc2b4f31ab83,26,2,1.5,1,6,-1,-1,10.0,584.0,57,6.0,12.0,2629,1
7z3ijibl,0,5cd7e678df739100011b1839,27,2,2.5,1,10,3119,6107,25.0,1007.0,57,25.0,50.0,2635,1
7z3ijibl,1,600abec042ce9902cb63f0a2,28,2,1.5,1,0,2705,2831,15.0,812.0,57,5.0,10.0,2641,2
7z3ijibl,0,5ec3b9e83f187802a6aa041e,29,2,1.5,1,2,1591,3356,17.0,784.75,57,9.0,18.0,2637,1
7z3ijibl,1,607c788174ef9ae298722d37,30,1,1.5,-1,-1,-1,-1,-1.0,0.0,57,-1.0,-1.0,2633,1
7z3ijibl,1,5f60713e595007000a8e1da7,31,2,2.5,1,10,1343,1983,25.0,1111.25,57,25.0,50.0,2645,2
7z3ijibl,1,5f52237276d614488e847c1b,32,1,2.5,1,10,1726,2771,20.0,1084.0,57,20.0,40.0,2646,2
7z3ijibl,1,609c35609e77fba7ec90ec1e,33,2,1.5,-1,-1,-1,-1,-1.0,0.0,57,-1.0,-1.0,2633,1
7z3ijibl,1,5f563d4bc1684c0241b17264,34,2,1.5,1,2,1302,2187,22.0,776.5,57,14.0,28.0,2640,2
7z3ijibl,0,609101a8a29bc713a6bcdbba,35,1,1.5,1,5,2448,5091,16.25,755.5,57,11.25,22.5,2630,1
7z3ijibl,1,5a94a2b24eecca0001dd3c43,36,2,1.5,1,3,2254,5617,9.25,849.5,57,2.25,4.5,2642,2
7z3ijibl,1,576597499dcd970001dbdbe5,1,2,2.5,1,10,8111,5638,12.5,1119.25,58,12.5,25.0,2656,2
7z3ijibl,0,60a90be1be2d42fba2368523,2,2,2.5,1,10,3218,2741,12.5,1078.25,58,12.5,25.0,2652,1
7z3ijibl,1,5ce19c2090d2dc0015f86ca7,3,1,2.5,1,0,1037,4312,17.5,1098.5,58,7.5,15.0,2660,2
7z3ijibl,1,5be03bf177e0190001b4ad0a,4,1,2.5,1,10,1436,2156,25.0,1082.5,58,25.0,50.0,2663,2
7z3ijibl,0,5fbab1b8266280ad6e6e13c7,5,1,1.5,1,4,2677,8654,16.5,745.75,58,10.5,21.0,2651,1
7z3ijibl,1,581ccd016c73180001fa5b2a,6,1,1.5,1,0,2305,3545,13.75,812.5,58,3.75,7.5,2658,2
7z3ijibl,1,57843b986475d400015a8e45,7,2,1.5,1,10,2653,1898,7.5,783.5,58,7.5,15.0,2657,2
7z3ijibl,1,5eea1be10e95520beb9fa654,8,2,1.5,1,10,1469,2681,7.5,741.5,58,7.5,15.0,2660,2
7z3ijibl,0,5c0873675b32d500012e3f2c,9,2,1.5,1,9,3899,4738,14.0,724.75,58,13.0,26.0,2653,1
7z3ijibl,0,607c8faf6d8e98b09d585eb3,10,2,2.5,1,10,1343,4895,20.0,979.25,58,20.0,40.0,2654,1
7z3ijibl,1,5f5aa7a073b8271a0ab0947c,11,1,2.5,1,10,1393,3206,25.0,1055.25,58,25.0,50.0,2662,2
7z3ijibl,0,608c2f0f1df309615f6f5b52,12,1,1.5,1,0,4589,6183,22.5,737.5,58,12.5,25.0,2652,1
