session,is_bot,prolific_id,id_in_session,id_in_group,multiplier,disclose,contribution,rt1,rt2,payoff,total,round_number,individual_share,total_contribution,group_id
y8rovw9h,0,5feca8231d6cb4e39a927614,4,1,0.8,1,4,1867,7339,9.6,144.4,18,3.6,7.2,2147
y8rovw9h,1,5e87a6ee14560f0d57e1f984,5,1,0.8,1,10,1709,2400,7.2,126.0,18,7.2,14.4,2148
y8rovw9h,1,5ebd676b0ee54a0379a10188,6,2,1.2,1,7,3525,4299,13.2,172.8,18,10.2,20.4,2146
y8rovw9h,1,5f677235a69135375411a86a,7,1,1.2,1,0,4869,5061,12.0,162.0,18,2.0,4.0,2143
y8rovw9h,1,5b8589a4e2341000017186ed,8,2,1.2,1,8,2877,3810,12.2,170.8,18,10.2,20.4,2145
y8rovw9h,1,60a5ba78ba357929f784d418,9,2,0.8,1,5,4307,6008,7.0,142.4,18,2.0,4.0,2143
y8rovw9h,1,5ec2fc522a43ea1285d33bfc,10,1,1.2,1,8,1509,2362,6.8,161.6,18,4.8,9.6,2144
y8rovw9h,1,5efdb606c4efc321289cb3be,11,1,1.2,1,10,1715,3542,10.2,161.2,18,10.2,20.4,2146
y8rovw9h,0,5fa5818b4a7c41076f4a9941,12,2,0.8,1,5,1919,2132,8.6,124.2,18,3.6,7.2,2147
y8rovw9h,1,60a552a46bc579e7e43d0186,1,1,1.2,1,10,3795,4042,10.8,173.6,19,10.8,21.6,2151
y8rovw9h,0,5fb2dfc7e8f4f59941c85f2e,2,2,0.8,1,0,3509,2290,13.2,190.8,19,3.2,6.4,2153
y8rovw9h,0,5eea3d8ce1959f0ad8032624,3,1,0.8,1,8,1353,2277,5.2,133.4,19,3.2,6.4,2153
y8rovw9h,0,5feca8231d6cb4e39a927614,4,1,0.8,1,4,3581,4800,9.2,153.6,19,3.2,6.4,2154
y8rovw9h,1,5e87a6ee14560f0d57e1f984,5,2,0.8,1,10,2073,2609,8.2,134.2,19,8.2,16.4,2149
y8rovw9h,1,5ebd676b0ee54a0379a10188,6,1,1.2,1,7,2163,1363,11.2,184.0,19,8.2,16.4,2149
y8rovw9h,1,5f677235a69135375411a86a,7,2,1.2,1,10,2230,3871,12.0,174.0,19,12.0,24.0,2152
y8rovw9h,1,5b8589a4e2341000017186ed,8,1,1.2,1,5,2588,4837,12.0,182.8,19,7.0,14.0,2150
y8rovw9h,1,60a5ba78ba357929f784d418,9,2,0.8,1,10,4018,10589,7.0,149.4,19,7.0,14.0,2150
y8rovw9h,1,5ec2fc522a43ea1285d33bfc,10,2,1.2,1,8,2292,2926,12.8,174.4,19,10.8,21.6,2151
y8rovw9h,1,5efdb606c4efc321289cb3be,11,1,1.2,1,10,1654,2904,12.0,173.2,19,12.0,24.0,2152
y8rovw9h,0,5fa5818b4a7c41076f4a9941,12,2,0.8,1,4,1925,3668,9.2,133.4,19,3.2,6.4,2154
y8rovw9h,1,60a552a46bc579e7e43d0186,1,1,1.2,1,10,3458,5866,12.0,185.6,20,12.0,24.0,2158
y8rovw9h,0,5fb2dfc7e8f4f59941c85f2e,2,1,0.8,0,0,1190,11365,11.2,202.0,20,1.2,2.4000000000000004,2159
y8rovw9h,0,5eea3d8ce1959f0ad8032624,3,2,0.8,1,9,1544,1890,7.6,141.0,20,6.6,13.2,2155
y8rovw9h,0,5feca8231d6cb4e39a927614,4,2,0.8,1,3,2225,8373,8.2,161.8,20,1.2,2.4000000000000004,2159
y8rovw9h,1,5e87a6ee14560f0d57e1f984,5,1,0.8,1,10,2249,2044,6.0,140.2,20,6.0,12.0,2160
y8rovw9h,1,5ebd676b0ee54a0379a10188,6,2,1.2,1,10,1223,2998,12.0,196.0,20,12.0,24.0,2158
y8rovw9h,1,5f677235a69135375411a86a,7,1,1.2,1,1,2445,6831,11.6,185.6,20,2.6,5.2,2156
y8rovw9h,1,5b8589a4e2341000017186ed,8,1,1.2,1,10,2276,5039,11.4,194.2,20,11.4,22.799999999999997,2157
y8rovw9h,1,60a5ba78ba357929f784d418,9,2,0.8,1,5,3386,2128,11.0,160.4,20,6.0,12.0,2160
y8rovw9h,1,5ec2fc522a43ea1285d33bfc,10,2,1.2,1,9,7616,2413,12.4,186.8,20,11.4,22.799999999999997,2157
y8rovw9h,1,5efdb606c4efc321289cb3be,11,1,1.2,1,5,1287,4155,11.6,184.8,20,6.6,13.2,2155
y8rovw9h,0,5fa5818b4a7c41076f4a9941,12,2,0.8,0,5,2540,3713,7.6,141.0,20,2.6,5.2,2156
y8rovw9h,1,60a552a46bc579e7e43d0186,1,1,1.2,1,6,1941,6127,11.6,197.2,21,7.6,15.2,2162
y8rovw9h,0,5fb2dfc7e8f4f59941c85f2e,2,2,0.8,1,0,2074,6120,10.4,212.4,21,0.4,0.8,2166
y8rovw9h,0,5eea3d8ce1959f0ad8032624,3,2,0.8,1,9,1835,1844,7.6,148.6,21,6.6,13.2,2161
y8rovw9h,0,5feca8231d6cb4e39a927614,4,2,0.8,1,3,9699,5286,11.0,172.8,21,4.0,8.0,2165
y8rovw9h,1,5e87a6ee14560f0d57e1f984,5,2,0.8,1,10,1446,3693,7.6,147.8,21,7.6,15.2,2162
y8rovw9h,1,5ebd676b0ee54a0379a10188,6,2,1.2,1,10,1485,3975,7.8,203.8,21,7.8,15.6,2164
y8rovw9h,1,5f677235a69135375411a86a,7,2,1.2,1,10,2957,5008,10.8,196.4,21,10.8,21.6,2163
y8rovw9h,1,5b8589a4e2341000017186ed,8,1,1.2,1,3,2476,3752,14.8,209.0,21,7.8,15.6,2164
y8rovw9h,1,60a5ba78ba357929f784d418,9,1,0.8,1,7,3713,5667,7.0,167.4,21,4.0,8.0,2165
y8rovw9h,1,5ec2fc522a43ea1285d33bfc,10,1,1.2,1,8,1949,7115,12.8,199.6,21,10.8,21.6,2163
y8rovw9h,1,5efdb606c4efc321289cb3be,11,1,1.2,1,5,2543,5298,11.6,196.4,21,6.6,13.2,2161
y8rovw9h,0,5fa5818b4a7c41076f4a9941,12,1,0.8,1,1,2240,3068,9.4,150.4,21,0.4,0.8,2166
y8rovw9h,1,60a552a46bc579e7e43d0186,1,1,1.2,1,5,3911,6069,8.0,205.2,22,3.0,6.0,2167
y8rovw9h,0,5fb2dfc7e8f4f59941c85f2e,2,2,0.8,1,0,1081,10825,10.0,222.4,22,0.0,0.0,2171
y8rovw9h,0,5eea3d8ce1959f0ad8032624,3,2,0.8,1,0,1605,1865,13.0,161.6,22,3.0,6.0,2167
y8rovw9h,0,5feca8231d6cb4e39a927614,4,2,0.8,1,4,2580,4911,9.2,182.0,22,3.2,6.4,2172
y8rovw9h,1,5e87a6ee14560f0d57e1f984,5,2,0.8,1,10,1201,3340,4.0,151.8,22,4.0,8.0,2168
y8rovw9h,1,5ebd676b0ee54a0379a10188,6,2,1.2,1,10,1978,2018,7.2,211.0,22,7.2,14.4,2169
y8rovw9h,1,5f677235a69135375411a86a,7,1,1.2,1,0,1897,5419,14.0,210.4,22,4.0,8.0,2168
y8rovw9h,1,5b8589a4e2341000017186ed,8,1,1.2,1,2,3071,4705,15.2,224.2,22,7.2,14.4,2169
y8rovw9h,1,60a5ba78ba357929f784d418,9,1,0.8,1,4,3316,5875,9.2,176.6,22,3.2,6.4,2172
y8rovw9h,1,5ec2fc522a43ea1285d33bfc,10,1,1.2,1,8,7300,9232,12.8,212.4,22,10.8,21.6,2170
y8rovw9h,1,5efdb606c4efc321289cb3be,11,2,1.2,1,10,1831,3930,10.8,207.2,22,10.8,21.6,2170
y8rovw9h,0,5fa5818b4a7c41076f4a9941,12,1,0.8,1,0,2589,6981,10.0,160.4,22,0.0,0.0,2171
y8rovw9h,1,60a552a46bc579e7e43d0186,1,2,1.2,1,9,8264,5284,12.4,217.6,23,11.4,22.799999999999997,2176
y8rovw9h,0,5fb2dfc7e8f4f59941c85f2e,2,2,0.8,0,0,3601,4040,10.8,233.2,23,0.8,1.6,2177
y8rovw9h,0,5eea3d8ce1959f0ad8032624,3,2,0.8,1,3,1134,2411,10.6,172.2,23,3.6,7.2,2173
y8rovw9h,0,5feca8231d6cb4e39a927614,4,2,0.8,1,6,1636,5307,7.0,189.0,23,3.0,6.000000000000001,2174
y8rovw9h,1,5e87a6ee14560f0d57e1f984,5,1,0.8,1,10,1901,3204,4.0,155.8,23,4.0,8.0,2178
y8rovw9h,1,5ebd676b0ee54a0379a10188,6,1,1.2,1,7,2911,1966,8.4,219.4,23,5.4,10.8,2175
y8rovw9h,1,5f677235a69135375411a86a,7,1,1.2,1,1,3108,6052,12.0,222.4,23,3.0,6.000000000000001,2174
y8rovw9h,1,5b8589a4e2341000017186ed,8,2,1.2,1,2,4186,5410,13.4,237.6,23,5.4,10.8,2175
y8rovw9h,1,60a5ba78ba357929f784d418,9,1,0.8,1,2,3000,5302,8.8,185.4,23,0.8,1.6,2177
y8rovw9h,1,5ec2fc522a43ea1285d33bfc,10,1,1.2,1,4,-1,-1,9.6,222.0,23,3.6,7.2,2173
y8rovw9h,1,5efdb606c4efc321289cb3be,11,1,1.2,1,10,1401,3004,11.4,218.6,23,11.4,22.799999999999997,2176
y8rovw9h,0,5fa5818b4a7c41076f4a9941,12,2,0.8,1,0,1846,4386,14.0,174.4,23,4.0,8.0,2178
y8rovw9h,1,60a552a46bc579e7e43d0186,1,1,1.2,0,0,5709,5843,10.4,228.0,24,0.4,0.8,2180
y8rovw9h,0,5fb2dfc7e8f4f59941c85f2e,2,2,0.8,1,0,1882,13074,14.0,247.2,24,4.0,8.0,2183
y8rovw9h,0,5eea3d8ce1959f0ad8032624,3,2,0.8,1,3,2277,2344,13.0,185.2,24,6.0,12.0,2179
y8rovw9h,0,5feca8231d6cb4e39a927614,4,2,0.8,1,4,1857,9541,8.4,197.4,24,2.4,4.800000000000001,2184
y8rovw9h,1,5e87a6ee14560f0d57e1f984,5,1,0.8,1,10,2040,1795,4.0,159.8,24,4.0,8.0,2183
y8rovw9h,1,5ebd676b0ee54a0379a10188,6,1,1.2,1,10,1347,3199,12.0,231.4,24,12.0,24.0,2181
y8rovw9h,1,5f677235a69135375411a86a,7,1,1.2,1,10,2656,5333,9.0,231.4,24,9.0,18.0,2182
y8rovw9h,1,5b8589a4e2341000017186ed,8,1,1.2,1,8,5676,4201,8.0,245.6,24,6.0,12.0,2179
y8rovw9h,1,60a5ba78ba357929f784d418,9,2,0.8,1,1,2021,4592,9.4,194.8,24,0.4,0.8,2180
y8rovw9h,1,5ec2fc522a43ea1285d33bfc,10,2,1.2,1,5,-1,-1,14.0,236.0,24,9.0,18.0,2182
y8rovw9h,1,5efdb606c4efc321289cb3be,11,2,1.2,1,10,1778,3544,12.0,230.6,24,12.0,24.0,2181
y8rovw9h,0,5fa5818b4a7c41076f4a9941,12,1,0.8,1,2,2376,2133,10.4,184.8,24,2.4,4.800000000000001,2184
y8rovw9h,1,60a552a46bc579e7e43d0186,1,1,1.2,1,10,2698,3361,7.2,235.2,25,7.2,14.4,2188
y8rovw9h,0,5fb2dfc7e8f4f59941c85f2e,2,2,0.8,1,0,4470,8033,10.8,258.0,25,0.8,1.6,2190
y8rovw9h,0,5eea3d8ce1959f0ad8032624,3,2,0.8,1,6,1494,1518,12.4,197.6,25,8.4,16.8,2185
y8rovw9h,0,5feca8231d6cb4e39a927614,4,1,0.8,1,2,1845,5087,8.8,206.2,25,0.8,1.6,2190
y8rovw9h,1,5e87a6ee14560f0d57e1f984,5,1,0.8,1,9,961,2328,6.6,166.4,25,5.6,11.2,2189
y8rovw9h,1,5ebd676b0ee54a0379a10188,6,1,1.2,1,10,2135,2658,8.4,239.8,25,8.4,16.8,2185
y8rovw9h,1,5f677235a69135375411a86a,7,1,1.2,1,1,2964,5572,12.6,244.0,25,3.6,7.2,2187
y8rovw9h,1,5b8589a4e2341000017186ed,8,2,1.2,1,2,3484,7837,15.2,260.8,25,7.2,14.4,2188
y8rovw9h,1,60a5ba78ba357929f784d418,9,2,0.8,1,2,4745,5405,11.8,206.6,25,3.8,7.6,2186
y8rovw9h,1,5ec2fc522a43ea1285d33bfc,10,2,1.2,0,5,-1,-1,8.6,244.6,25,3.6,7.2,2187
y8rovw9h,1,5efdb606c4efc321289cb3be,11,1,1.2,1,5,1880,8175,8.8,239.4,25,3.8,7.6,2186
y8rovw9h,0,5fa5818b4a7c41076f4a9941,12,2,0.8,1,5,2123,2627,10.6,195.4,25,5.6,11.2,2189
y8rovw9h,1,60a552a46bc579e7e43d0186,1,1,1.2,0,5,4785,3500,11.0,246.2,26,6.0,12.0,2194
y8rovw9h,0,5fb2dfc7e8f4f59941c85f2e,2,2,0.8,1,0,3520,21506,13.0,271.0,26,3.0,6.0,2191
y8rovw9h,0,5eea3d8ce1959f0ad8032624,3,2,0.8,1,8,1274,5331,8.8,206.4,26,6.8,13.600000000000001,2196
y8rovw9h,0,5feca8231d6cb4e39a927614,4,1,0.8,1,0,1903,4231,12.4,218.6,26,2.4,4.800000000000001,2195
y8rovw9h,1,5e87a6ee14560f0d57e1f984,5,1,0.8,1,9,906,2351,7.8,174.2,26,6.8,13.600000000000001,2196
y8rovw9h,1,5ebd676b0ee54a0379a10188,6,1,1.2,1,5,1151,2876,8.0,247.8,26,3.0,6.0,2191
y8rovw9h,1,5f677235a69135375411a86a,7,2,1.2,1,5,3812,5693,11.0,255.0,26,6.0,12.0,2194
y8rovw9h,1,5b8589a4e2341000017186ed,8,1,1.2,1,4,2815,3653,8.4,269.2,26,2.4,4.8,2192
y8rovw9h,1,60a5ba78ba357929f784d418,9,2,0.8,1,6,4098,5303,6.4,213.0,26,2.4,4.800000000000001,2195
y8rovw9h,1,5ec2fc522a43ea1285d33bfc,10,1,1.2,1,5,-1,-1,14.0,258.6,26,9.0,18.0,2193
y8rovw9h,1,5efdb606c4efc321289cb3be,11,2,1.2,1,10,5214,2731,9.0,248.4,26,9.0,18.0,2193
y8rovw9h,0,5fa5818b4a7c41076f4a9941,12,2,0.8,1,0,1812,4040,12.4,207.8,26,2.4,4.8,2192
y8rovw9h,1,60a552a46bc579e7e43d0186,1,2,1.2,1,8,2759,4479,12.8,259.0,27,10.8,21.6,2199
y8rovw9h,0,5fb2dfc7e8f4f59941c85f2e,2,2,0.8,1,0,7763,3204,11.2,282.2,27,1.2,2.4,2197
y8rovw9h,0,5eea3d8ce1959f0ad8032624,3,2,0.8,1,8,1028,3340,5.6,212.0,27,3.6,7.2,2201
y8rovw9h,0,5feca8231d6cb4e39a927614,4,1,0.8,1,1,1761,4162,12.6,231.2,27,3.6,7.2,2201
y8rovw9h,1,5e87a6ee14560f0d57e1f984,5,2,0.8,1,8,1625,5509,7.2,181.4,27,5.2,10.4,2202
y8rovw9h,1,5ebd676b0ee54a0379a10188,6,1,1.2,1,0,2930,2575,13.0,260.8,27,3.0,6.0,2200
y8rovw9h,1,5f677235a69135375411a86a,7,1,1.2,1,2,2567,3559,9.2,264.2,27,1.2,2.4,2197
y8rovw9h,1,5b8589a4e2341000017186ed,8,1,1.2,1,5,4071,2571,9.6,278.8,27,4.6,9.2,2198
y8rovw9h,1,60a5ba78ba357929f784d418,9,2,0.8,1,4,2892,8281,10.6,223.6,27,4.6,9.2,2198
y8rovw9h,1,5ec2fc522a43ea1285d33bfc,10,2,1.2,0,5,-1,-1,8.0,266.6,27,3.0,6.0,2200
y8rovw9h,1,5efdb606c4efc321289cb3be,11,1,1.2,1,10,2433,3061,10.8,259.2,27,10.8,21.6,2199
y8rovw9h,0,5fa5818b4a7c41076f4a9941,12,1,0.8,1,5,2254,2969,10.2,218.0,27,5.2,10.4,2202
y8rovw9h,1,60a552a46bc579e7e43d0186,1,1,1.2,1,9,3582,7963,10.6,269.6,28,9.6,19.2,2205
y8rovw9h,0,5fb2dfc7e8f4f59941c85f2e,2,2,0.8,1,0,3480,12826,14.0,296.2,28,4.0,8.0,2207
y8rovw9h,0,5eea3d8ce1959f0ad8032624,3,2,0.8,1,8,1227,2122,6.4,218.4,28,4.4,8.8,2203
y8rovw9h,0,5feca8231d6cb4e39a927614,4,2,0.8,1,3,2101,4790,8.2,239.4,28,1.2,2.4000000000000004,2204
y8rovw9h,1,5e87a6ee14560f0d57e1f984,5,1,0.8,1,10,2200,3014,4.0,185.4,28,4.0,8.0,2207
y8rovw9h,1,5ebd676b0ee54a0379a10188,6,2,1.2,1,7,1759,4805,12.6,273.4,28,9.6,19.2,2205
y8rovw9h,1,5f677235a69135375411a86a,7,1,1.2,0,0,3310,5093,11.2,275.4,28,1.2,2.4000000000000004,2204
y8rovw9h,1,5b8589a4e2341000017186ed,8,2,1.2,1,3,2992,4855,11.8,290.6,28,4.8,9.6,2206
y8rovw9h,1,60a5ba78ba357929f784d418,9,1,0.8,1,3,3025,8453,8.6,232.2,28,1.6,3.2,2208
y8rovw9h,1,5ec2fc522a43ea1285d33bfc,10,1,1.2,1,5,-1,-1,9.8,276.4,28,4.8,9.6,2206
y8rovw9h,1,5efdb606c4efc321289cb3be,11,1,1.2,1,2,1951,10111,12.4,271.6,28,4.4,8.8,2203
y8rovw9h,0,5fa5818b4a7c41076f4a9941,12,2,0.8,1,1,2412,5649,10.6,228.6,28,1.6,3.2,2208
y8rovw9h,1,60a552a46bc579e7e43d0186,1,1,1.2,1,5,2843,8298,8.0,277.6,29,3.0,6.0,2211
y8rovw9h,0,5fb2dfc7e8f4f59941c85f2e,2,2,0.8,1,0,3093,1928,12.4,308.6,29,2.4,4.8,2210
y8rovw9h,0,5eea3d8ce1959f0ad8032624,3,2,0.8,1,8,1013,3266,8.8,227.2,29,6.8,13.600000000000001,2214
y8rovw9h,0,5feca8231d6cb4e39a927614,4,2,0.8,1,0,2260,4730,10.8,250.2,29,0.8,1.6,2213
y8rovw9h,1,5e87a6ee14560f0d57e1f984,5,1,0.8,1,9,1462,11003,7.8,193.2,29,6.8,13.600000000000001,2214
y8rovw9h,1,5ebd676b0ee54a0379a10188,6,1,1.2,1,2,4282,1585,9.2,282.6,29,1.2,2.4,2209
y8rovw9h,1,5f677235a69135375411a86a,7,2,1.2,0,0,2306,3743,13.0,288.4,29,3.0,6.0,2211
y8rovw9h,1,5b8589a4e2341000017186ed,8,2,1.2,1,3,3012,3498,14.8,305.4,29,7.8,15.6,2212
y8rovw9h,1,60a5ba78ba357929f784d418,9,1,0.8,1,2,2631,7855,8.8,241.0,29,0.8,1.6,2213
y8rovw9h,1,5ec2fc522a43ea1285d33bfc,10,1,1.2,1,4,-1,-1,8.4,284.8,29,2.4,4.8,2210
y8rovw9h,1,5efdb606c4efc321289cb3be,11,1,1.2,1,10,5392,4262,7.8,279.4,29,7.8,15.6,2212
y8rovw9h,0,5fa5818b4a7c41076f4a9941,12,2,0.8,1,0,1548,3430,11.2,239.8,29,1.2,2.4,2209
y8rovw9h,1,60a552a46bc579e7e43d0186,1,2,1.2,1,8,3229,4693,9.2,286.8,30,7.2,14.399999999999999,2217
y8rovw9h,0,5fb2dfc7e8f4f59941c85f2e,2,2,0.8,1,0,17079,2723,10.4,319.0,30,0.4,0.8,2219
y8rovw9h,0,5eea3d8ce1959f0ad8032624,3,2,0.8,1,3,1848,3010,11.2,238.4,30,4.2,8.4,2216
y8rovw9h,0,5feca8231d6cb4e39a927614,4,2,0.8,1,1,3086,8103,13.4,263.6,30,4.4,8.8,2220
y8rovw9h,1,5e87a6ee14560f0d57e1f984,5,1,0.8,1,10,4605,4906,4.4,197.6,30,4.4,8.8,2220
y8rovw9h,1,5ebd676b0ee54a0379a10188,6,2,1.2,1,7,2017,1405,9.0,291.6,30,6.0,12.0,2218
y8rovw9h,1,5f677235a69135375411a86a,7,1,1.2,1,3,3244,6168,8.8,297.2,30,1.8,3.5999999999999996,2215
y8rovw9h,1,5b8589a4e2341000017186ed,8,1,1.2,1,3,3137,3019,13.0,318.4,30,6.0,12.0,2218
y8rovw9h,1,60a5ba78ba357929f784d418,9,1,0.8,1,1,3566,4644,9.4,250.4,30,0.4,0.8,2219
y8rovw9h,1,5ec2fc522a43ea1285d33bfc,10,1,1.2,1,4,-1,-1,13.2,298.0,30,7.2,14.399999999999999,2217
y8rovw9h,1,5efdb606c4efc321289cb3be,11,1,1.2,1,5,2069,3068,9.2,288.6,30,4.2,8.4,2216
y8rovw9h,0,5fa5818b4a7c41076f4a9941,12,2,0.8,1,0,2761,3370,11.8,251.6,30,1.8,3.5999999999999996,2215
y8rovw9h,1,60a552a46bc579e7e43d0186,1,1,1.2,0,0,2373,5316,10.0,296.8,31,0.0,0.0,2221
y8rovw9h,0,5fb2dfc7e8f4f59941c85f2e,2,2,0.8,0,0,1453,2275,12.4,331.4,31,2.4,4.8,2222
y8rovw9h,0,5eea3d8ce1959f0ad8032624,3,2,0.8,1,0,1054,1939,10.0,248.4,31,0.0,0.0,2221
y8rovw9h,0,5feca8231d6cb4e39a927614,4,2,0.8,1,0,2042,8753,13.2,276.8,31,3.2,6.4,2226
y8rovw9h,1,5e87a6ee14560f0d57e1f984,5,2,0.8,1,9,1354,5346,5.0,202.6,31,4.0,8.0,2225
y8rovw9h,1,5ebd676b0ee54a0379a10188,6,1,1.2,1,0,1216,1794,11.2,302.8,31,1.2,2.4,2224
y8rovw9h,1,5f677235a69135375411a86a,7,2,1.2,0,2,3697,6620,9.2,306.4,31,1.2,2.4,2224
y8rovw9h,1,5b8589a4e2341000017186ed,8,1,1.2,1,3,2757,3599,14.8,333.2,31,7.8,15.6,2223
y8rovw9h,1,60a5ba78ba357929f784d418,9,1,0.8,1,1,2603,9492,13.0,263.4,31,4.0,8.0,2225
y8rovw9h,1,5ec2fc522a43ea1285d33bfc,10,1,1.2,1,4,-1,-1,8.4,306.4,31,2.4,4.8,2222
y8rovw9h,1,5efdb606c4efc321289cb3be,11,2,1.2,1,10,2829,3516,7.8,296.4,31,7.8,15.6,2223
y8rovw9h,0,5fa5818b4a7c41076f4a9941,12,1,0.8,1,8,2139,3061,5.2,256.8,31,3.2,6.4,2226
y8rovw9h,1,60a552a46bc579e7e43d0186,1,1,1.2,1,4,8680,6429,8.4,305.2,32,2.4,4.8,2229
y8rovw9h,0,5fb2dfc7e8f4f59941c85f2e,2,2,0.8,1,0,976,3163,10.8,342.2,32,0.8,1.6,2232
y8rovw9h,0,5eea3d8ce1959f0ad8032624,3,2,0.8,1,7,2173,2156,8.6,257.0,32,5.6,11.200000000000001,2231
y8rovw9h,0,5feca8231d6cb4e39a927614,4,2,0.8,1,5,1983,11525,8.8,285.6,32,3.8,7.6,2228
y8rovw9h,1,5e87a6ee14560f0d57e1f984,5,1,0.8,1,7,738,2411,8.6,211.2,32,5.6,11.200000000000001,2231
y8rovw9h,1,5ebd676b0ee54a0379a10188,6,1,1.2,1,4,1742,2439,10.2,313.0,32,4.2,8.399999999999999,2230
y8rovw9h,1,5f677235a69135375411a86a,7,2,1.2,0,0,2614,4152,12.4,318.8,32,2.4,4.8,2229
y8rovw9h,1,5b8589a4e2341000017186ed,8,2,1.2,1,3,3038,2534,11.2,344.4,32,4.2,8.399999999999999,2230
y8rovw9h,1,60a5ba78ba357929f784d418,9,1,0.8,1,2,3276,4721,8.8,272.2,32,0.8,1.6,2232
y8rovw9h,1,5ec2fc522a43ea1285d33bfc,10,1,1.2,1,3,-1,-1,10.8,317.2,32,3.8,7.6,2228
y8rovw9h,1,5efdb606c4efc321289cb3be,11,1,1.2,1,5,2645,4713,8.0,304.4,32,3.0,6.0,2227
y8rovw9h,0,5fa5818b4a7c41076f4a9941,12,2,0.8,1,0,2155,3461,13.0,269.8,32,3.0,6.0,2227
y8rovw9h,1,60a552a46bc579e7e43d0186,1,1,1.2,1,4,2921,11319,10.4,315.6,33,4.4,8.8,2234
y8rovw9h,0,5fb2dfc7e8f4f59941c85f2e,2,2,0.8,1,0,1005,3680,13.2,355.4,33,3.2,6.4,2238
y8rovw9h,0,5eea3d8ce1959f0ad8032624,3,2,0.8,1,3,1072,2647,9.4,266.4,33,2.4,4.800000000000001,2233
y8rovw9h,0,5feca8231d6cb4e39a927614,4,2,0.8,1,5,2396,6165,9.4,295.0,33,4.4,8.8,2234
y8rovw9h,1,5e87a6ee14560f0d57e1f984,5,1,0.8,1,8,3576,2773,5.2,216.4,33,3.2,6.4,2238
y8rovw9h,1,5ebd676b0ee54a0379a10188,6,1,1.2,1,2,3054,2389,10.4,323.4,33,2.4,4.800000000000001,2233
y8rovw9h,1,5f677235a69135375411a86a,7,1,1.2,1,2,2132,5696,11.0,329.8,33,3.0,6.0,2236
y8rovw9h,1,5b8589a4e2341000017186ed,8,2,1.2,1,3,2901,2964,10.0,354.4,33,3.0,6.0,2236
y8rovw9h,1,60a5ba78ba357929f784d418,9,1,0.8,1,1,2230,14904,9.4,281.6,33,0.4,0.8,2237
y8rovw9h,1,5ec2fc522a43ea1285d33bfc,10,1,1.2,1,3,-1,-1,14.8,332.0,33,7.8,15.6,2235
y8rovw9h,1,5efdb606c4efc321289cb3be,11,2,1.2,1,10,2265,3061,7.8,312.2,33,7.8,15.6,2235
y8rovw9h,0,5fa5818b4a7c41076f4a9941,12,2,0.8,1,0,1957,3053,10.4,280.2,33,0.4,0.8,2237
y8rovw9h,1,60a552a46bc579e7e43d0186,1,1,1.2,0,0,2814,3299,11.8,327.4,34,1.8,3.5999999999999996,2242
y8rovw9h,0,5fb2dfc7e8f4f59941c85f2e,2,2,0.8,0,0,1617,2567,11.2,366.6,34,1.2,2.4,2239
y8rovw9h,0,5eea3d8ce1959f0ad8032624,3,2,0.8,1,7,1264,3857,6.6,273.0,34,3.6,7.200000000000001,2243
y8rovw9h,0,5feca8231d6cb4e39a927614,4,1,0.8,1,2,3886,2994,11.6,306.6,34,3.6,7.200000000000001,2244
y8rovw9h,1,5e87a6ee14560f0d57e1f984,5,2,0.8,1,7,4122,2245,6.6,223.0,34,3.6,7.200000000000001,2244
y8rovw9h,1,5ebd676b0ee54a0379a10188,6,1,1.2,1,5,2333,4500,14.0,337.4,34,9.0,18.0,2241
y8rovw9h,1,5f677235a69135375411a86a,7,1,1.2,1,2,2448,10238,9.2,339.0,34,1.2,2.4,2239
y8rovw9h,1,5b8589a4e2341000017186ed,8,1,1.2,1,4,3628,3636,10.0,364.4,34,4.0,8.0,2240
y8rovw9h,1,60a5ba78ba357929f784d418,9,2,0.8,1,4,3278,4402,10.0,291.6,34,4.0,8.0,2240
y8rovw9h,1,5ec2fc522a43ea1285d33bfc,10,2,1.2,0,3,-1,-1,8.8,340.8,34,1.8,3.5999999999999996,2242
y8rovw9h,1,5efdb606c4efc321289cb3be,11,2,1.2,1,10,1890,3959,9.0,321.2,34,9.0,18.0,2241
y8rovw9h,0,5fa5818b4a7c41076f4a9941,12,1,0.8,1,2,2489,2409,11.6,291.8,34,3.6,7.200000000000001,2243
y8rovw9h,1,60a552a46bc579e7e43d0186,1,2,1.2,1,7,4459,5127,10.8,338.2,35,7.8,15.6,2247
y8rovw9h,0,5fb2dfc7e8f4f59941c85f2e,2,2,0.8,1,0,3082,4186,10.0,376.6,35,0.0,0.0,2250
y8rovw9h,0,5eea3d8ce1959f0ad8032624,3,2,0.8,1,0,5169,1748,10.0,283.0,35,0.0,0.0,2246
y8rovw9h,0,5feca8231d6cb4e39a927614,4,2,0.8,1,5,1723,15094,8.2,314.8,35,3.2,6.4,2245
y8rovw9h,1,5e87a6ee14560f0d57e1f984,5,2,0.8,1,7,3174,3761,5.8,228.8,35,2.8,5.6000000000000005,2249
y8rovw9h,1,5ebd676b0ee54a0379a10188,6,1,1.2,1,2,12874,5527,11.2,348.6,35,3.2,6.4,2245
y8rovw9h,1,5f677235a69135375411a86a,7,1,1.2,0,0,3421,4736,10.0,349.0,35,0.0,0.0,2246
y8rovw9h,1,5b8589a4e2341000017186ed,8,1,1.2,1,3,2047,3769,11.2,375.6,35,4.2,8.399999999999999,2248
